"x","y1","y2","y3","y4","y5"
4850.45203428661,9.75728355562622,21.2277529894404,39.2096314433037,62.725499806032,98.8065938860917
5522.00844198786,9.75728364115822,21.2277531320345,39.2096316192372,62.7255000090798,98.8065941248561
7531.69430401815,9.75728389711951,21.2277535587586,39.209632145732,62.7255006167168,98.8065948393775
7887.9699713557,9.75728394249615,21.2277536344079,39.2096322390687,62.7255007244382,98.8065949660474
9261.99985745315,9.75728411749786,21.2277539261608,39.2096325990352,62.7255011398819,98.8065954545684
12386.9887331767,9.75728451550841,21.2277545897014,39.2096334177157,62.7255020847353,98.8065965656233
12663.3032312749,9.7572845507009,21.2277546483723,39.2096334901042,62.7255021682802,98.8065966638639
13591.5704047814,9.75728466892855,21.2277548454747,39.2096337332904,62.7255024489456,98.8065969938989
14454.7911409988,9.75728477887165,21.2277550287656,39.2096339594358,62.725502709944,98.8065973008074
14822.4939131522,9.75728482570368,21.2277551068413,39.2096340557661,62.7255028211205,98.80659743154
15448.8096313941,9.75728490547366,21.2277552398292,39.2096342198475,62.7255030104897,98.8065976542196
15581.0066375767,9.75728492231078,21.2277552678991,39.2096342544803,62.72550305046,98.8065977012208
16098.8415660891,9.75728498826422,21.2277553778529,39.209634390142,62.7255032070296,98.8065978853312
16636.6098221751,9.75728505675644,21.2277554920393,39.2096345310258,62.725503369626,98.8065980765287
17259.9493583224,9.75728513614735,21.2277556243953,39.2096346943275,62.7255035580954,98.8065982981501
18510.5042162964,9.75728529542281,21.2277558899303,39.2096350219462,62.7255039362058,98.806598742771
18546.9529817451,9.75728530006507,21.2277558976696,39.209635031495,62.7255039472263,98.8065987557299
18791.3025656411,9.75728533118637,21.2277559495532,39.2096350955094,62.7255040211064,98.8065988426057
19083.3648958194,9.75728536838454,21.2277560115679,39.2096351720235,62.7255041094126,98.8065989464451
19513.5260659482,9.75728542317152,21.2277561029056,39.2096352847165,62.7255042394737,98.8065990993842
19768.6898669472,9.75728545567016,21.2277561570855,39.209635351564,62.7255043166235,98.8065991901048
20685.275318689,9.75728557241,21.2277563517076,39.2096355916899,62.725504593757,98.8065995159866
22364.5594510766,9.75728578629005,21.2277567082762,39.2096360316265,62.7255051014956,98.8066001130373
22889.3820221405,9.75728585313347,21.2277568197138,39.2096361691189,62.7255052601779,98.8066002996321
23015.8370807002,9.75728586923927,21.2277568465644,39.2096362022474,62.7255052984121,98.8066003445918
23026.14597961,9.75728587055225,21.2277568487534,39.2096362049481,62.725505301529,98.806600348257
23833.9729006255,9.75728597344018,21.2277570202823,39.2096364165815,62.7255055457789,98.8066006354709
24108.0742040493,9.75728600835078,21.2277570784832,39.2096364883902,62.7255056286546,98.8066007329246
25092.0951612454,9.75728613367946,21.2277572874241,39.2096367461827,62.7255059261774,98.8066010827822
25321.0761620078,9.75728616284336,21.2277573360445,39.2096368061709,62.7255059954108,98.8066011641939
25514.3121405666,9.75728618745463,21.227757377075,39.2096368567946,62.7255060538365,98.8066012328967
26043.6651335478,9.75728625487507,21.2277574894745,39.2096369954738,62.7255062138886,98.8066014211023
26096.5020090111,9.75728626160457,21.2277575006935,39.2096370093159,62.725506229864,98.8066014398879
26119.07922699,9.75728626448008,21.2277575054874,39.2096370152307,62.7255062366903,98.8066014479149
26345.2346632369,9.75728629328411,21.2277575535079,39.2096370744786,62.7255063050694,98.806601528322
28344.2614143283,9.75728654788782,21.2277579779687,39.209637598181,62.7255069094835,98.8066022390537
29018.3462825588,9.75728663374185,21.2277581210996,39.2096377747768,62.7255071132958,98.806602478717
29630.5258052142,9.75728671171138,21.227758251086,39.2096379351548,62.7255072983909,98.8066026963706
29999.7049539019,9.75728675873145,21.2277583294752,39.2096380318719,62.7255074100137,98.8066028276282
30107.3424107696,9.75728677244057,21.2277583523302,39.2096380600706,62.7255074425584,98.8066028658974
30777.8167557717,9.75728685783475,21.2277584946946,39.2096382357206,62.7255076452791,98.8066031042771
30836.7939580922,9.7572868653463,21.2277585072174,39.2096382511714,62.7255076631111,98.8066031252458
30983.391888045,9.75728688401759,21.2277585383451,39.2096382895769,62.7255077074356,98.8066031773671
31035.7219045829,9.75728689068254,21.2277585494565,39.2096383032863,62.7255077232578,98.8066031959725
31576.5193731745,9.75728695956057,21.2277586642861,39.2096384449637,62.7255078867701,98.8066033882469
31648.9145470932,9.7572869687811,21.227758679658,39.2096384639297,62.7255079086592,98.8066034139863
31837.0157636513,9.7572869927384,21.2277587195983,39.2096385132082,62.7255079655323,98.8066034808635
32055.9748282617,9.75728702062586,21.2277587660906,39.2096385705708,62.7255080317355,98.806603558712
32677.309526114,9.75728709976143,21.227758898021,39.2096387333472,62.7255082195987,98.8066037796206
32678.8075471254,9.75728709995222,21.227758898339,39.2096387337397,62.7255082200516,98.8066037801532
32831.3874746572,9.75728711938538,21.2277589307369,39.2096387737123,62.7255082661848,98.8066038344013
33451.8774351791,9.75728719841337,21.2277590624879,39.2096389362675,62.7255084537925,98.8066040550096
33820.2931826084,9.75728724533621,21.227759140715,39.2096390327846,62.7255085651846,98.8066041859957
34003.8769415134,9.75728726871814,21.227759179696,39.2096390808796,62.7255086206919,98.8066042512669
34450.7417246373,9.75728732563255,21.2277592745804,39.2096391979487,62.7255087558033,98.8066044101446
34633.2333874512,9.75728734887539,21.2277593133296,39.2096392457576,62.7255088109804,98.8066044750275
34742.293411787,9.75728736276568,21.2277593364867,39.209639274329,62.7255088439552,98.8066045138026
35444.0073568486,9.75728745213867,21.2277594854843,39.2096394581631,62.7255090561213,98.8066047632892
35524.4759307176,9.75728746238746,21.2277595025705,39.2096394792441,62.7255090804513,98.8066047918989
35643.3951334879,9.75728747753346,21.227759527821,39.2096395103984,62.7255091164071,98.8066048341793
35986.0357364365,9.75728752117348,21.2277596005752,39.209639600163,62.7255092200059,98.8066049560013
36548.5112972333,9.75728759281252,21.2277597200077,39.2096397475196,62.7255093900727,98.8066051559832
36732.0974285777,9.75728761619475,21.2277597589892,39.2096397956152,62.7255094455807,98.8066052212552
37379.0029429997,9.75728769858712,21.2277598963491,39.2096399650907,62.7255096411753,98.8066054512553
37392.0236249247,9.75728770024548,21.2277598991138,39.2096399685018,62.7255096451122,98.8066054558846
37413.670064362,9.75728770300246,21.2277599037101,39.2096399741727,62.7255096516571,98.8066054635808
37754.3200459671,9.75728774638894,21.2277599760416,39.2096400634157,62.725509754654,98.8066055846951
38115.6865957054,9.75728779241398,21.2277600527719,39.2096401580861,62.7255098639147,98.8066057131749
38122.541467127,9.75728779328704,21.2277600542274,39.2096401598819,62.7255098659873,98.8066057156121
39505.2590274679,9.75728796939525,21.227760347825,39.2096405221244,62.7255102840578,98.8066062072219
39667.7080867789,9.75728799008538,21.2277603823184,39.2096405646826,62.7255103331749,98.8066062649789
40191.6167522553,9.7572880568124,21.2277604935619,39.2096407019355,62.7255104915809,98.8066064512488
