"x","y1","y2","y3","y4","y5"
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
0,-23.0431020676104,-5.81083799389632,12.1536140439871,32.9703455986568,62.7663363884537
