"x","coef1","coef2","coef3","coef4","coef5"
125288.295492704,-121.324929305437,-72.8770799073998,-41.5028094441216,-29.6780897697692,4642.68218278216
128483.538905064,-121.324898653923,-72.8770287083865,-41.5027523848345,-29.678021034321,4642.68234541635
130508.188710726,-121.324879231747,-72.8769962663911,-41.5027162295062,-29.6779774804523,4642.68244846868
133689.565950045,-121.32484871325,-72.8769452895628,-41.5026594178355,-29.677909043291,4642.68261039709
137056.822870235,-121.324816411635,-72.8768913342896,-41.502599286805,-29.6778366075222,4642.68278178656
137630.206957108,-121.324810911243,-72.8768821466641,-41.5025890475576,-29.6778242729962,4642.68281097115
143960.127049428,-121.324750189224,-72.8767807191302,-41.5024760105591,-29.6776881050009,4642.68313315673
173433.186123562,-121.324467458376,-72.8763084572951,-41.5019496933125,-29.6770540863602,4642.68463330115
185950.781756966,-121.324347378867,-72.8761078814876,-41.5017261594612,-29.6767848103123,4642.68527043217
204223.033305089,-121.324172095764,-72.875815095902,-41.5013998614375,-29.6763917412467,4642.68620046842
206800.454053462,-121.324147370934,-72.8757737965777,-41.5013538349642,-29.6763362962808,4642.68633165612
209293.738363461,-121.324123453213,-72.8757338454141,-41.5013093109632,-29.6762826612411,4642.68645856137
220720.818454355,-121.324013834863,-72.8755507434964,-41.5011052510746,-29.6760368441548,4642.68704018636
222245.35454972,-121.32399921021,-72.8755263150813,-41.5010780265651,-29.6760040486365,4642.6871177835
228177.814798758,-121.323942301074,-72.8754312563066,-41.5009720872657,-29.6758764307385,4642.68741973966
230264.658727968,-121.32392228235,-72.8753978177806,-41.5009348213215,-29.6758315389734,4642.68752595816
302900.43692357,-121.323225511275,-72.8742339444733,-41.499637726249,-29.6742690140999,4642.69122314444
311969.352551535,-121.323138517663,-72.8740886302076,-41.4994757782635,-29.6740739257619,4642.69168476761
314992.810048549,-121.323109515208,-72.8740401843744,-41.4994217869486,-29.6740088858781,4642.69183866732
334065.302337511,-121.322926563563,-72.8737345801091,-41.4990812006218,-29.6735986031548,4642.6928095002
335320.86730185,-121.322914519689,-72.8737144618405,-41.49905877943,-29.6735715937588,4642.6928734117
344786.192938808,-121.32282372476,-72.8735627963818,-41.4988897528779,-29.6733679780921,4642.69335522295
360436.592330641,-121.322673601093,-72.8733120262143,-41.4986102769,-29.6730313107931,4642.69415187797
378297.150875914,-121.322502278072,-72.8730258427228,-41.4982913334567,-29.6726470992716,4642.69506104689
421578.25077198,-121.322087120062,-72.872332343167,-41.4975184461544,-29.6717160485469,4642.69726425908
440309.607014924,-121.321907448748,-72.8720322089842,-41.4971839536888,-29.6713131052091,4642.69821779234
476561.704898538,-121.321559722315,-72.8714513403657,-41.4965365881412,-29.6705332613849,4642.70006326385
482613.66427999,-121.321501673045,-72.8713543698625,-41.496428516456,-29.6704030735824,4642.70037135273
491989.704343353,-121.321411740097,-72.8712041377794,-41.4962610857209,-29.6702013792603,4642.7008486639
499464.314087046,-121.321340045507,-72.8710843723957,-41.4961276094558,-29.670040587918,4642.70122917994
507824.960910243,-121.321259852533,-72.8709504102034,-41.4959783110372,-29.6698607364691,4642.70165480431
540988.26507973,-121.320941762158,-72.8704190377164,-41.4953861052918,-29.6691473388422,4642.70334310612
571995.954681533,-121.320644351572,-72.8699222063735,-41.4948323939127,-29.6684803125223,4642.70492170009
573268.185816468,-121.320632149034,-72.8699018216536,-41.4948096754119,-29.668452944751,4642.70498646972
575488.329524635,-121.320610854658,-72.8698662487165,-41.4947700298394,-29.6684051858328,4642.70509949797
578733.985078906,-121.32057972418,-72.8698142442169,-41.4947120714954,-29.6683353664835,4642.70526473564
584649.012682122,-121.320522990715,-72.8697194689472,-41.4946064456483,-29.6682081245964,4642.705565873
596958.250338975,-121.320404928186,-72.8695222407829,-41.4943866372078,-29.6679433328788,4642.70619254675
617980.344031001,-121.320203298745,-72.8691854091501,-41.4940112419579,-29.667491113623,4642.7072628105
627180.755881325,-121.320115055275,-72.8690379935711,-41.4938469487122,-29.6672931979394,4642.70773122054
693095.481656536,-121.319482860133,-72.8679818654444,-41.4926699012162,-29.6658752671225,4642.71108713958
711581.75865897,-121.319305559302,-72.8676856679174,-41.4923397902254,-29.6654775981968,4642.71202835661
718711.782088235,-121.319237176005,-72.8675714268459,-41.4922124688916,-29.6653242202083,4642.71239138008
737006.985028978,-121.319061709552,-72.8672782917036,-41.4918857703836,-29.6649306618004,4642.71332288328
746253.304811315,-121.318973030023,-72.8671301426586,-41.4917206584354,-29.6647317590695,4642.71379366511
769214.386085916,-121.318752816486,-72.8667622497168,-41.491310641735,-29.6642378306397,4642.71496275362
793341.158319752,-121.318521425292,-72.8663756806149,-41.4908798098095,-29.66371882665,4642.71619121216
843138.490834474,-121.318043843995,-72.8655778106659,-41.4899905803089,-29.6626476102485,4642.71872679088
943254.809427444,-121.317083706829,-72.8639737266718,-41.4882028133711,-29.6604939592592,4642.72382473987
948502.058921236,-121.317033385608,-72.8638896546874,-41.4881091140336,-29.660381083238,4642.72409193959
968323.543638511,-121.316843298124,-72.8635720732283,-41.4877551650265,-29.6599546941838,4642.72510129406
1039806.14085274,-121.316157794139,-72.8624267791694,-41.4864787150792,-29.6584170006747,4642.72874144663
1061717.77144907,-121.315947669713,-72.8620757129292,-41.4860874445885,-29.6579456504268,4642.72985729685
1130072.97206603,-121.315292179965,-72.8609805374472,-41.484866845802,-29.6564752344734,4642.73333837865
1142057.1489078,-121.315177259888,-72.8607885298591,-41.4846528483158,-29.6562174382804,4642.73394870347
1165386.10399115,-121.31495355263,-72.8604147597136,-41.4842362712542,-29.6557156004199,4642.73513680223
1396695.17440924,-121.312735577143,-72.8567088412899,-41.4801058923301,-29.650739837285,4642.74691778595
1442712.53593675,-121.312294348652,-72.8559715852812,-41.4792841873784,-29.649749945852,4642.74926171563
1522035.81376942,-121.311533790196,-72.8547007351692,-41.4778677626852,-29.6480436042578,4642.7533022482
1542419.61040144,-121.311338352104,-72.85437416505,-41.4775037832501,-29.6476051240577,4642.75434057714
1619354.17675363,-121.310600722927,-72.8531415977575,-41.4761300188916,-29.6459501697137,4642.75825964637
1647081.97865335,-121.310334880716,-72.8526973735934,-41.475634905046,-29.6453537121927,4642.7596721488
1723805.48327954,-121.309599302372,-72.8514682011882,-41.4742649164014,-29.6437033012925,4642.76358068731
1723899.84931178,-121.30959839766,-72.8514666893743,-41.4742632313877,-29.6437012713719,4642.76358549472
1742052.79517211,-121.309424361143,-72.8511758659792,-41.4739390898728,-29.6433107809573,4642.76451028682
1748401.71550768,-121.309363492826,-72.8510741517866,-41.4738257227384,-29.643174208525,4642.76483373128
1772078.53080839,-121.309136499842,-72.8506948330516,-41.473402946795,-29.6426648936833,4642.76603995143
1900459.19675283,-121.307905728487,-72.8486381031713,-41.4711105750556,-29.6399032854912,4642.77258059228
2034068.99035929,-121.306624883128,-72.8464976279925,-41.4687248462961,-29.6370291998887,4642.77938810555
2504414.90140657,-121.302116375328,-72.8389627443101,-41.4603264906209,-29.6269116236789,4642.80335617723
2609285.03044465,-121.301111232291,-72.8372827828731,-41.4584539842811,-29.6246557810102,4642.80870092946
2658608.56022503,-121.300638494832,-72.8364926527175,-41.4575732918874,-29.62359479268,4642.81121481482
2694418.28180233,-121.300295283798,-72.8359190069655,-41.4569338953537,-29.6228244976352,4642.81303997403
2710791.62749937,-121.300138358004,-72.8356567184573,-41.4566415431989,-29.6224722943446,4642.81387450491
2732375.45131451,-121.299931494998,-72.8353109626445,-41.4562561563256,-29.6220080097931,4642.81497461746
2823119.60699335,-121.299061802173,-72.8338573200954,-41.454635890751,-29.6200560353696,4642.81959990139
2858062.26150963,-121.298726917627,-72.8332975721836,-41.4540119801909,-29.6193043935708,4642.82138099947
2880213.23783905,-121.298514628145,-72.8329427355981,-41.4536164689599,-29.618827910244,4642.82251009402
2949017.03195273,-121.297855238251,-72.8318405716147,-41.4523879621941,-29.6173478925189,4642.82601727773
2959928.77089745,-121.297750665412,-72.831665777695,-41.4521931310187,-29.6171131735279,4642.8265734991
3041559.61557919,-121.296968365093,-72.8303581474685,-41.4507355993821,-29.6153572392951,4642.83073468091
3405968.3791188,-121.293476308636,-72.8245208539169,-41.444229078345,-29.607518588313,4642.84931238271
4062426.83152449,-121.287186424858,-72.8140057629355,-41.4325082196261,-29.5933978735631,4642.88278558595
4069728.93394771,-121.287116465029,-72.8138888012944,-41.4323778443158,-29.5932408027527,4642.88315796951
4085596.23541375,-121.286964444321,-72.8136346465242,-41.4320945418528,-29.5928994915251,4642.88396715372
4306780.94817931,-121.284845384273,-72.8100918445538,-41.4281454175995,-29.5881417375263,4642.89524735747
4377715.50342516,-121.284165817483,-72.8089556688383,-41.4268789279867,-29.5866159151789,4642.89886512577
4542189.7659146,-121.282590161229,-72.8063212646998,-41.4239423587428,-29.5830780320549,4642.90725387485
4740232.70617123,-121.280692988368,-72.8031492217223,-41.4204064629436,-29.5788180867283,4642.91735530602
5043536.56899245,-121.277787597195,-72.7982912897312,-41.414991254817,-29.5722939740011,4642.93282683226
5367735.88770947,-121.274682218341,-72.7930987672309,-41.4092030223453,-29.5653204182144,4642.94936563193
5802667.53122104,-121.270516429329,-72.7861328313387,-41.4014378475483,-29.5559650318154,4642.97155539348
6133077.19194069,-121.2673519251,-72.7808410214085,-41.3955388295298,-29.5488579363207,4642.98841392148
6198353.36006235,-121.266726757058,-72.7797955722628,-41.3943734158088,-29.547453851151,4642.99174463995
6201705.26166195,-121.266694655094,-72.7797418889895,-41.3943135723775,-29.5473817520318,4642.99191567189
6547902.17368281,-121.263379109272,-72.7741973126328,-41.3881327363058,-29.5399350941663,4643.00958101044
6608386.44266075,-121.262799860638,-72.7732286225958,-41.3870528819843,-29.538634085733,4643.0126674315
6742587.88578646,-121.261514645805,-72.7710793160208,-41.3846569231552,-29.5357474324378,4643.01951562468
7617830.55456164,-121.253132984111,-72.7570620101885,-41.3690309080146,-29.5169211354744,4643.06418116977
7859056.29695425,-121.250822984849,-72.7531987353905,-41.364724239387,-29.511732427617,4643.07649201399
8851922.82725909,-121.241315318304,-72.7372978562698,-41.346998358196,-29.4903761286188,4643.12716334178
9448546.3894056,-121.235602008367,-72.7277428340197,-41.3363466869624,-29.4775429125114,4643.15761174071
9458509.42825888,-121.235506600434,-72.7275832738129,-41.3361688140498,-29.4773286100735,4643.15812018986
9475608.16727695,-121.235342859581,-72.7273094337827,-41.3358635454651,-29.4769608205258,4643.1589927981
9881172.58443306,-121.23145904791,-72.720814208676,-41.3286228789423,-29.4682372283282,4643.17968976421
10096390.2364639,-121.229398012024,-72.7173674180031,-41.3247805213712,-29.4636079447312,4643.19067249026
10534550.2623966,-121.225201844208,-72.7103500648581,-41.3169578651902,-29.4541832087672,4643.21303114677
10582603.4494912,-121.224741637632,-72.7095804635441,-41.3160999486325,-29.4531495930525,4643.2154831375
10733951.6253097,-121.223292156364,-72.7071565218197,-41.3133978533028,-29.4498941184362,4643.22320578823
11096174.0537577,-121.219822997551,-72.7013552369173,-41.3069308874781,-29.4421027619978,4643.24168756706
11438695.7863563,-121.216542364457,-72.6958693990554,-41.3008156113791,-29.4347351486927,4643.2591628655
12094407.2034483,-121.210261539908,-72.6853672652868,-41.2891086224166,-29.4206307994714,4643.29261286823
12790051.1779655,-121.203597369926,-72.6742251450998,-41.2766884742532,-29.4056674106327,4643.32809302148
13029923.524483,-121.201299195679,-72.6703830003901,-41.2724056946082,-29.4005077014729,4643.34032541066
13214298.2165424,-121.199532646679,-72.6674297441144,-41.2691137711865,-29.3965417500325,4643.34972695382
14137070.0989033,-121.19069003184,-72.6526484572504,-41.2526378004323,-29.376692529689,4643.396770148
14433756.3880256,-121.187846497382,-72.6478957928144,-41.2473403843849,-29.370310626274,4643.41189130497
14455290.717166,-121.187640095656,-72.6475508261408,-41.2469558804856,-29.3698474085953,4643.41298875976
14479571.9211773,-121.1874073641,-72.6471618554212,-41.2465223296475,-29.3693251036376,4643.41422619014
15048263.3158923,-121.181956028865,-72.638051498835,-41.2363679834665,-29.3570921138685,4643.44320388593
15307046.2123794,-121.179475056664,-72.633905665422,-41.2317471650246,-29.3515254565463,4643.45638737245
15469200.7960917,-121.177920352776,-72.631307810476,-41.2288517097621,-29.3480373500631,4643.46464726686
15562262.3915834,-121.177028056835,-72.62981686418,-41.2271899784883,-29.3460354979717,4643.46938733982
16671082.7017709,-121.166393980965,-72.6120511784496,-41.2073899928713,-29.3221833426382,4643.52584482556
16732408.9497584,-121.165805695661,-72.6110685318704,-41.206294867364,-29.3208641203836,4643.52896621614
17161711.4051858,-121.16168748763,-72.6041896915851,-41.1986286476852,-29.3116291598453,4643.55081663592
17442363.4181633,-121.15899527616,-72.5996927342752,-41.1936169434242,-29.3055919047307,4643.56510130619
18477397.969374,-121.149066661427,-72.583108205252,-41.175134006195,-29.2833267534418,4643.61778392093
19794871.8601929,-121.136429106923,-72.5619983036101,-41.1516075700553,-29.2549859722768,4643.68484537843
20197180.7667083,-121.13257013706,-72.5555521469022,-41.1444234710353,-29.2463317366341,4643.70532415663
21035817.7440853,-121.124526006892,-72.5421148138669,-41.1294478231874,-29.2282914866378,4643.74801434036
21171317.9083884,-121.123226317137,-72.5399437268914,-41.127028183992,-29.2253766920479,4643.75491199369
21516471.071102,-121.119915698392,-72.5344134301597,-41.1208647572019,-29.2179519770474,4643.77248220962
21603002.2758639,-121.119085718128,-72.5330269661866,-41.1193195640603,-29.2160905736627,4643.77688716293
21951596.4595098,-121.115742129489,-72.5274415539477,-41.1130947011311,-29.2085918439047,4643.79463281791
22029228.1695767,-121.114997518234,-72.5261976881628,-41.1117084291304,-29.2069218820928,4643.79858479406
22628663.6997054,-121.109248027975,-72.5165931674337,-41.10100430311,-29.194027231324,4643.82910045737
23146668.0455944,-121.104279652945,-72.5082934229085,-41.0917543143916,-29.182884284983,4643.855471193
23367157.4902901,-121.102164874435,-72.5047606324738,-41.0878170462853,-29.1781412739899,4643.86669608698
23431142.8874302,-121.101551173956,-72.5037354280731,-41.0866744631258,-29.1767648663365,4643.8699535348
23600304.2337236,-121.099928708333,-72.501025047152,-41.0836537610901,-29.1731259904363,4643.87856544501
24468599.1387249,-121.091600794903,-72.4871128825871,-41.0681487118732,-29.154447880249,4643.92277065249
25388413.4749441,-121.082778941715,-72.4723753549121,-41.0517237414347,-29.1346615563801,4643.96960017846
26466599.949162,-121.072438401726,-72.4551004758504,-41.0324708188327,-29.1114684994322,4644.02449461474
27377643.1048984,-121.063701084611,-72.4405037046638,-41.0162025958595,-29.0918709283591,4644.07088073813
27716984.4402097,-121.060446694989,-72.4350667894445,-41.0101430940659,-29.0845713201413,4644.08815880141
28369594.4271594,-121.054188033371,-72.4246107337018,-40.9984896829079,-29.0705329690996,4644.12138795238
28448508.4416628,-121.05343123847,-72.4233463842679,-40.9970805469317,-29.0688354439306,4644.12540609165
28576766.5000103,-121.052201231205,-72.4212914529787,-40.9947902949887,-29.0660764759408,4644.13193675071
29583356.3749504,-121.042548063061,-72.4051640900358,-40.9768160669115,-29.0444236742628,4644.18319138157
29964600.5071322,-121.038892001196,-72.3990559114501,-40.9700083772239,-29.0362227245809,4644.20260442865
30510021.8975168,-121.033661564861,-72.3903173643224,-40.9602690711811,-29.0244901649097,4644.23037784713
31642715.8860432,-121.022799558808,-72.3721698572229,-40.9400432056497,-29.0001248220516,4644.28805737625
33333500.0498256,-121.006586245976,-72.3450811632611,-40.909851998646,-28.9637545143801,4644.37416015637
33629857.3135372,-121.00374447222,-72.3403331454452,-40.9045601631813,-28.9573796112454,4644.3892525614
34860088.1294539,-120.991947972477,-72.3206234016719,-40.8825928886688,-28.9309163105202,4644.45190529631
35662918.9817318,-120.984249919887,-72.3077612012947,-40.8682574143855,-28.9136467747072,4644.49279288014
35763180.1119773,-120.983288561953,-72.3061549169843,-40.8664671386841,-28.911490079106,4644.49789917809
35816833.239333,-120.982774107621,-72.3052953403032,-40.8655091017661,-28.9103359583871,4644.5006317377
35915221.8139196,-120.98183070792,-72.3037190579328,-40.8637522636054,-28.9082195435113,4644.50564269043
36170965.1916035,-120.979378519806,-72.2996218009776,-40.8591856820905,-28.9027183060084,4644.51866783158
36289153.4907685,-120.978245279276,-72.2977283123014,-40.857075300374,-28.9001759853003,4644.5246872573
36879601.9461413,-120.972583847736,-72.2882687915717,-40.8465322086395,-28.8874749955196,4644.55475960672
36961456.3753322,-120.971799003838,-72.2869574123517,-40.8450706115519,-28.8857142463257,4644.55892860856
37060493.7007786,-120.970849407231,-72.2853707491834,-40.8433021963026,-28.8835838806946,4644.56397278215
38809608.4624687,-120.954078756509,-72.2573486069945,-40.8120700190838,-28.8459591991976,4644.65306131103
42375273.4194711,-120.919892804937,-72.2002250038282,-40.7484021176139,-28.7692596132558,4644.83468771178
44865556.0143455,-120.896018621787,-72.1603303407851,-40.7039365114352,-28.7156924279505,4644.96154807306
46131367.3361275,-120.883883830051,-72.1400521251839,-40.6813347717429,-28.6884643010425,4645.0260347249
47646054.0671504,-120.869363578979,-72.115787162058,-40.6542893506198,-28.6558828379728,4645.10320335683
48175643.2250786,-120.864286877536,-72.10730331119,-40.6448333263182,-28.6444912020871,4645.13018506985
50660109.6670251,-120.84047120064,-72.0675033277928,-40.600472406655,-28.5910496521183,4645.25676989607
51337374.9192547,-120.833979247503,-72.056653965637,-40.5883796857178,-28.576481530457,4645.29127839248
52234801.5172156,-120.825377057647,-72.0422778283738,-40.5723559746795,-28.5571777159153,4645.3370056732
54341615.4184891,-120.805182980231,-72.0085284783845,-40.5347386138199,-28.5118598653925,4645.44436009382
54993229.9606604,-120.798937332278,-71.9980902609566,-40.523104023918,-28.4978435804543,4645.4775648442
55393170.2701326,-120.795103988926,-71.9916836350638,-40.5159630935836,-28.4892408372799,4645.49794514291
55425149.7522148,-120.794797473559,-71.9911713578423,-40.5153921006159,-28.4885529566925,4645.49957477366
56230354.8396786,-120.787079842255,-71.978272862987,-40.5010151991962,-28.4712329584269,4645.54060736701
59382864.3018176,-120.756865129045,-71.9277737430396,-40.4447276141042,-28.4034225506889,4645.70126471924
