"x","y1","y2","y3","y4","y5"
3395130.3842842,-759.301822925439,164.227046314908,1181.4515744828,2245.07365691625,2662.92511558918
3400791.4874392,-759.30182176275,164.227047558773,1181.45157573506,2245.07365815424,2662.92511691156
3401715.16720722,-759.301821573043,164.227047761725,1181.45157593938,2245.07365835623,2662.92511712732
3403675.05678404,-759.301821170517,164.227048192355,1181.45157637292,2245.07365878482,2662.92511758514
3404224.2781552,-759.301821057716,164.22704831303,1181.45157649441,2245.07365890493,2662.92511771343
3405319.12481728,-759.301820832855,164.227048553592,1181.45157673659,2245.07365914435,2662.92511796918
3407628.75192997,-759.301820358498,164.227049061066,1181.4515772475,2245.07365964942,2662.92511850868
3408318.97537,-759.301820216739,164.227049212723,1181.45157740018,2245.07365980036,2662.92511866991
3409567.92515156,-759.301819960227,164.227049487144,1181.45157767645,2245.07366007349,2662.92511896165
3412358.27299323,-759.30181938714,164.227050100243,1181.45157829369,2245.07366068369,2662.92511961345
3419156.00736614,-759.301817991006,164.22705159385,1181.45157979738,2245.07366217023,2662.92512120134
3431575.73560567,-759.301815440217,164.22705432273,1181.45158254468,2245.07366488621,2662.92512410247
3432236.33075295,-759.301815304542,164.227054467877,1181.45158269081,2245.07366503067,2662.92512425678
3433109.52451286,-759.301815125204,164.227054659736,1181.45158288396,2245.07366522162,2662.92512446075
3439151.42857504,-759.301813884305,164.227055987272,1181.45158422046,2245.07366654288,2662.92512587208
3441275.20161706,-759.30181344812,164.22705645391,1181.45158469025,2245.07366700731,2662.92512636817
3445321.49985296,-759.301812617083,164.227057342968,1181.45158558531,2245.07366789217,2662.92512731335
3455986.48977517,-759.301810426684,164.227059686294,1181.45158794446,2245.07367022441,2662.92512980459
3457138.1785834,-759.301810190148,164.227059939345,1181.45158819922,2245.07367047627,2662.92513007361
3462521.4635752,-759.301809084518,164.227061122168,1181.45158939002,2245.0736716535,2662.9251313311
3468360.19185943,-759.301807885348,164.227062405061,1181.45159068158,2245.07367293033,2662.92513269497
3474862.34321082,-759.301806549922,164.227063833723,1181.45159211989,2245.07367435223,2662.92513421381
3482614.18448068,-759.301804957833,164.227065536968,1181.45159383463,2245.07367604742,2662.92513602457
3483271.88277057,-759.301804822753,164.227065681478,1181.45159398012,2245.07367619125,2662.9251361782
3493934.00056905,-759.301802632945,164.227068024173,1181.45159633863,2245.07367852287,2662.92513866877
3496888.23359303,-759.301802026199,164.227068673281,1181.45159699212,2245.07367916891,2662.92513935885
3500280.94005142,-759.301801329397,164.227069418731,1181.4515977426,2245.07367991083,2662.92514015135
3503129.01452743,-759.301800744454,164.227070044514,1181.45159837261,2245.07368053366,2662.92514081664
3506237.17759048,-759.301800106093,164.227070727444,1181.45159906015,2245.07368121336,2662.92514154267
3523118.33363387,-759.301796639005,164.227074436595,1181.45160279434,2245.07368490497,2662.92514548595
3542030.17307305,-759.301792754852,164.22707859193,1181.45160697773,2245.07368904066,2662.92514990358
3544651.60507268,-759.301792216457,164.227079167914,1181.4516075576,2245.07368961392,2662.92515051592
3560934.58458713,-759.301788872224,164.227082745633,1181.45161115948,2245.07369317472,2662.92515431947
3574055.33526961,-759.301786177457,164.227085628542,1181.45161406185,2245.073696044,2662.92515738435
3601095.41099092,-759.301780623909,164.227091569825,1181.45162004324,2245.07370195719,2662.92516370066
3609646.36756857,-759.301778867696,164.227093448653,1181.45162193476,2245.07370382713,2662.92516569808
3633231.86121816,-759.301774023658,164.22709863089,1181.45162715198,2245.07370898487,2662.92517120743
3637585.17870016,-759.301773129564,164.227099587406,1181.45162811495,2245.07370993686,2662.92517222432
114659316.769667,-759.278971250065,164.251493436703,1181.47618665454,2245.09798844478,2662.95110585013
123973709.03682,-759.277058240088,164.253540008171,1181.47824704305,2245.1000253395,2662.95328160428
125457606.223386,-759.276753474078,164.253866052167,1181.47857528827,2245.10034984187,2662.95362822867
127504387.960989,-759.276333101622,164.254315773957,1181.47902804627,2245.10079743726,2662.95410633758
128605800.926264,-759.276106891047,164.254557777979,1181.47927168414,2245.10103829702,2662.95436361726
129378291.763666,-759.275948235209,164.254727510763,1181.47944256284,2245.10120722726,2662.95454406383
129381302.538293,-759.275947616849,164.254728172295,1181.47944322884,2245.10120788566,2662.95454476712
130068695.009786,-759.275806438697,164.254879207146,1181.47959528337,2245.10135820638,2662.95470533552
130359956.894882,-759.275746618701,164.254943203621,1181.47965971191,2245.10142190026,2662.95477337155
130859430.346363,-759.275644035764,164.255052948638,1181.47977019785,2245.10153112638,2662.95489004384
131219191.263985,-759.275570147288,164.255131995819,1181.4798497787,2245.1016097998,2662.9549740806
131278223.588716,-759.275558023101,164.255144966485,1181.47986283694,2245.10162270914,2662.95498786999
131514571.705541,-759.275509481414,164.25519689723,1181.47991511828,2245.10167439434,2662.95504307868
131902405.631044,-759.275429827244,164.255282112651,1181.48000090902,2245.10175920684,2662.95513367303
132854999.751894,-759.275234181402,164.255491417987,1181.48021162744,2245.10196752253,2662.95535619003
132884000.341191,-759.275228225198,164.255497790038,1181.48021804251,2245.10197386445,2662.9553629643
132981387.91699,-759.275208223527,164.255519188174,1181.48023958512,2245.10199516141,2662.95538571312
133145837.934784,-759.275174448426,164.255555321366,1181.48027596225,2245.10203112375,2662.95542412709
133192754.841609,-759.275164812531,164.255565630016,1181.4802863405,2245.10204138366,2662.95543508644
133397842.943443,-759.275122691092,164.255610692265,1181.48033170698,2245.10208623285,2662.95548299309
133865600.632222,-759.275026622006,164.255713468651,1181.48043517724,2245.10218852328,2662.95559225687
134176175.04775,-759.27496283556,164.255781708503,1181.4805038778,2245.10225644047,2662.95566480413
134553221.377779,-759.274885396969,164.25586455366,1181.48058728227,2245.10233889392,2662.95575287859
134573468.504721,-759.27488123857,164.255869002387,1181.48059176103,2245.10234332161,2662.95575760813
134777588.599599,-759.274839315943,164.255913851945,1181.48063691338,2245.10238795911,2662.95580528866
134890223.328826,-759.274816182779,164.255938600208,1181.48066182873,2245.10241259035,2662.95583159907
135203332.853697,-759.274751875667,164.256007397079,1181.48073109007,2245.10248106193,2662.95590473851
135416538.550127,-759.274708087019,164.256054242938,1181.4807782522,2245.10252768629,2662.95595454135
135473627.349318,-759.274696361998,164.25606678657,1181.48079088052,2245.10254017062,2662.95596787675
135519758.195764,-759.274686887545,164.256076922505,1181.48080108489,2245.10255025863,2662.95597865248
135562878.305309,-759.274678031443,164.256086396917,1181.48081062326,2245.10255968824,2662.95598872493
135623336.95267,-759.274665614315,164.256099680977,1181.48082399701,2245.10257290949,2662.9560028475
135913542.495089,-759.274606011273,164.256163445352,1181.48088819188,2245.10263637237,2662.95607063678
136013172.785161,-759.274585548988,164.256185336262,1181.48091023058,2245.10265815977,2662.95609390948
136100324.057832,-759.274567649671,164.256204485263,1181.48092950886,2245.10267721823,2662.95611426719
136428415.286567,-759.274500265584,164.256276573936,1181.48100208422,2245.10274896605,2662.95619090621
136489696.742586,-759.274487679466,164.256290038784,1181.48101563998,2245.10276236723,2662.95620522098
136522202.016433,-759.274481003462,164.256297180889,1181.4810228303,2245.10276947557,2662.95621281391
136749955.450908,-759.274434226969,164.256347223198,1181.48107321046,2245.10281928127,2662.95626601496
136751163.611669,-759.274433978834,164.256347488657,1181.48107347771,2245.10281954547,2662.95626629718
136780987.894463,-759.274427853458,164.256354041691,1181.48108007499,2245.10282606752,2662.95627326385
137570210.725026,-759.274265761164,164.256527450856,1181.48125465489,2245.10299865676,2662.95645761886
137682719.685903,-759.27424265383,164.256552171485,1181.48127954242,2245.1030232605,2662.9564838999
137788607.469007,-759.274220906367,164.2565754373,1181.48130296531,2245.10304641631,2662.95650863428
137923722.516954,-759.274193156146,164.256605124971,1181.48133285341,2245.10307596361,2662.95654019589
138053640.609741,-759.274166473287,164.256633670759,1181.48136159192,2245.10310437443,2662.95657054353
138391254.64894,-759.274097133384,164.256707851797,1181.48143627378,2245.10317820472,2662.95664940698
138391468.142955,-759.274097089536,164.256707898706,1181.481436321,2245.1031782514,2662.95664945685
138418486.360939,-759.274091540476,164.256713835188,1181.48144229756,2245.10318415982,2662.95665576806
138575410.839668,-759.274059310986,164.256748314858,1181.48147701002,2245.10321847646,2662.95669242414
138625060.286491,-759.274049113876,164.256759223905,1181.48148799272,2245.10322933392,2662.95670402178
138630371.921543,-759.274048022961,164.256760390985,1181.48148916768,2245.10323049549,2662.95670526253
138630722.895629,-759.274047950877,164.256760468102,1181.48148924531,2245.10323057224,2662.95670534451
138974369.611811,-759.27397737197,164.256835974648,1181.48156526163,2245.10330572177,2662.95678561714
138979980.677117,-759.273976219557,164.256837207519,1181.48156650282,2245.10330694881,2662.95678692784
139118838.549464,-759.273947700626,164.256867717569,1181.48159721885,2245.1033373146,2662.95681936373
139416986.366759,-759.273886466381,164.256933227032,1181.48166317059,2245.10340251432,2662.95688900825
140587303.379882,-759.273646104137,164.257190370755,1181.48192205037,2245.1036584422,2662.95716238327
140811123.110924,-759.273600135555,164.257239548746,1181.48197156038,2245.10370738766,2662.95721466545
141361305.37733,-759.273487137929,164.257360435578,1181.48209326336,2245.10382770291,2662.95734318284
141605133.423922,-759.273437059996,164.257414009824,1181.4821471993,2245.10388102385,2662.95740013877
141859101.161931,-759.273384899551,164.257469811978,1181.48220337819,2245.10393656215,2662.95745946324
141869934.638158,-759.273382674548,164.257472192325,1181.48220577461,2245.10393893124,2662.95746199384
142128794.213191,-759.273329509408,164.25752906932,1181.4822630356,2245.10399553931,2662.957522461
142233917.754727,-759.273307918907,164.257552167215,1181.48228628943,2245.10401852799,2662.95754701687
142349554.656783,-759.273284169149,164.25757757512,1181.48231186888,2245.10404381576,2662.95757402856
142510650.118511,-759.273251083014,164.257612971245,1181.48234750397,2245.10407904452,2662.95761165894
142652245.008691,-759.273222001948,164.257644082676,1181.48237882545,2245.10411000885,2662.95764473417
142741950.051258,-759.273203578132,164.257663792796,1181.48239866864,2245.10412962578,2662.95766568842
142812921.200258,-759.273189001923,164.257679386678,1181.4824143678,2245.10414514593,2662.95768226662
142943879.639795,-759.273162105395,164.257708161053,1181.48244333644,2245.10417378425,2662.95771285727
142966677.079498,-759.273157423207,164.257713170139,1181.48244837934,2245.10417876965,2662.95771818254
142968572.317648,-759.273157033959,164.257713586564,1181.48244879858,2245.10417918411,2662.95771862525
143212020.556065,-759.273107034032,164.257767077358,1181.4825026505,2245.10423242198,2662.95777549246
143387476.808266,-759.273070998446,164.257805628856,1181.48254146228,2245.1042707912,2662.95781647739
143871933.508276,-759.272971499678,164.257912074374,1181.48264862644,2245.10437673341,2662.95792964191
143927814.858182,-759.272960022646,164.257924352704,1181.48266098767,2245.10438895369,2662.95794269527
144063458.342005,-759.272932163893,164.257954156484,1181.48269099266,2245.10441861655,2662.95797438031
144151747.769619,-759.272914030819,164.257973555563,1181.48271052271,2245.1044379239,2662.95799500389
144279402.934267,-759.272887812724,164.258001604138,1181.48273876065,2245.10446583986,2662.95802482293
144372834.927316,-759.272868623459,164.258022133149,1181.48275942826,2245.1044862718,2662.95804664776
144562245.915321,-759.272829721819,164.258063750802,1181.48280132688,2245.10452769268,2662.95809089238
144632472.73054,-759.272815298483,164.258079181138,1181.48281686139,2245.10454305005,2662.95810729671
144766041.663571,-759.272787865806,164.258108529095,1181.48284640749,2245.10457225925,2662.95813849715
144826854.683536,-759.272775375896,164.258121891018,1181.48285985962,2245.10458555799,2662.9581527025
145086526.948228,-759.272722043843,164.258178946579,1181.48291730038,2245.10464234378,2662.95821335949
145130143.057979,-759.272713085871,164.258188529973,1181.48292694848,2245.10465188186,2662.9582235478
145484368.241813,-759.272640334335,164.258266360836,1181.4830053048,2245.10472934472,2662.95830629147
146260172.01131,-759.272480998073,164.258436821549,1181.48317691635,2245.10489899945,2662.95848751192
146553880.951864,-759.272420675493,164.258501355697,1181.48324188619,2245.10496322846,2662.95855611956
146699037.710436,-759.272390862883,164.258533249747,1181.48327399556,2245.10499497171,2662.95859002681
147458308.159176,-759.27223492227,164.258700077735,1181.48344194986,2245.10516101089,2662.95876738524
147559641.484136,-759.272214110212,164.258722342838,1181.48346436528,2245.10518317072,2662.95879105575
147992377.511841,-759.272125233947,164.258817424217,1181.48356008859,2245.10527780253,2662.9588921388
150391038.963032,-759.271632591649,164.259344461541,1181.4840906841,2245.10580234788,2662.95945244352
150941509.914525,-759.271519534729,164.259465411806,1181.48421245094,2245.10592272627,2662.95958102835
150942968.603115,-759.27151923514,164.259465732311,1181.48421277361,2245.10592304526,2662.95958136909
151766973.268418,-759.271349999271,164.259646783795,1181.48439504743,2245.10610324068,2662.95977384881
151919287.338506,-759.271318716677,164.259680250461,1181.48442874004,2245.10613654911,2662.95980942795
153885101.858321,-759.270914973418,164.260112182041,1181.48486358773,2245.1065664384,2662.9602686237
5028101018.6906,-758.269832149357,165.331087025188,1182.56306924921,2246.17247858858,2664.09884517734
5487706944.21387,-758.175436147244,165.432073312733,1182.66473739203,2246.27298761426,2664.20620590343
5589830680.87098,-758.154461485429,165.454512324436,1182.68732791182,2246.29532058182,2664.23006130684
5601464906.51951,-758.152071992161,165.45706864056,1182.68990148819,2246.29786481715,2664.23277898235
5660146195.79828,-758.140019745491,165.469962316592,1182.7028822224,2246.3106975597,2664.24648653101
5672782752.01657,-758.137424388312,165.472738868974,1182.70567752209,2246.31346099058,2664.2494383445
5723448657.89277,-758.127018378152,165.48387137596,1182.71688519593,2246.32454088742,2664.26127355592
5767164735.38506,-758.118039756544,165.493476840916,1182.72655551718,2246.33410095895,2664.27148533562
5818516609.28994,-758.107492856575,165.504760073531,1182.73791493448,2246.34533086959,2664.28348078681
5819481965.17987,-758.107294587031,165.504972185277,1182.73812847841,2246.34554197895,2664.28370628745
5839977782.91025,-758.103085054996,165.509475606054,1182.74266230643,2246.35002411766,2664.28849397251
5866494196.6891,-758.097638982978,165.515301895879,1182.74852793556,2246.35582287393,2664.29468802858
5918419941.84678,-758.086974216003,165.526711223948,1182.76001429986,2246.36717828463,2664.30681753467
5957914395.50217,-758.078862648433,165.535389100748,1182.76875077007,2246.37581515233,2664.31604317523
5973234677.98897,-758.075716092319,165.538755333696,1182.77213973199,2246.37916547749,2664.31962189109
6020816709.14056,-758.065943456449,165.549210246067,1182.78266523647,2246.38957098328,2664.33073673705
6024704385.0168,-758.065144986057,165.550064461654,1182.78352521977,2246.39042116212,2664.33164487232
6042607611.39602,-758.061467931438,165.553998229758,1182.7874855489,2246.39433634056,2664.33582694723
6047887479.55508,-758.060383525548,165.555158343415,1182.78865349571,2246.39549097191,2664.33706028943
6066476151.76781,-758.056565690406,165.559242720593,1182.79276545085,2246.39955604773,2664.34140248014
6108672999.58162,-758.047899088608,165.568514380803,1182.8020997139,2246.4087838934,2664.35125938491
6121941547.12153,-758.045173927098,165.571429799308,1182.8050348175,2246.41168553472,2664.3543588301
6133166957.02746,-758.042868395479,165.573896291474,1182.80751796359,2246.41414037118,2664.35698101188
6135763189.10805,-758.042335168158,165.574466746026,1182.80809226989,2246.41470812998,2664.35758747459
6163195811.64057,-758.036700916719,165.580494352328,1182.81416057503,2246.42070725214,2664.36399555471
6177501195.3501,-758.033762804162,165.583637588978,1182.81732503504,2246.4238356351,2664.36733719837
6191344713.90776,-758.030919551727,165.586679342836,1182.82038732705,2246.42686301485,2664.37057095344
6203644498.3883,-758.028393359192,165.589381901273,1182.82310813337,2246.42955280209,2664.37344410245
6205233244.3588,-758.028067054427,165.589730986974,1182.82345957613,2246.42990023816,2664.3738152231
6213428804.81665,-758.026383808329,165.591531748736,1182.82527249678,2246.43169249026,2664.37572965233
6215340461.50308,-758.025991182503,165.591951785695,1182.82569536986,2246.4321105423,2664.37617620281
6219616973.97966,-758.025112850495,165.592891438365,1182.82664136714,2246.43304575456,2664.37717516812
6221760040.84473,-758.024672696456,165.593362321714,1182.82711542993,2246.43351441271,2664.37767577452
6228824664.28091,-758.02322172793,165.594914589458,1182.82867817871,2246.43505934509,2664.37932602432
6230419027.66828,-758.022894269412,165.595264909458,1182.8290308641,2246.43540800963,2664.37969845718
6239455069.95525,-758.021038400748,165.597250345394,1182.83102970586,2246.43738406324,2664.38180921757
6243352556.87627,-758.020237914902,165.598106717072,1182.83189185983,2246.43823638807,2664.38271964504
6265107384.64261,-758.015769796703,165.602886776428,1182.83670419456,2246.44299385893,2664.38780143074
6268178982.88571,-758.01513893607,165.60356168052,1182.83738365566,2246.44366557372,2664.38851893605
6277142513.71917,-758.013297960015,165.605531184091,1182.83936645749,2246.44562577028,2664.3906127584
6279525468.30423,-758.012808536542,165.606054776603,1182.83989358534,2246.44614688853,2664.39116940106
6287715298.74243,-758.01112646701,165.607854279605,1182.84170523875,2246.44793788788,2664.39308249208
6305670724.24626,-758.007438689181,165.611799519152,1182.84567711691,2246.45186448401,2664.39727676259
6316236557.76669,-758.005268623765,165.614121087384,1182.84801436058,2246.45417508157,2664.39974487259
6322239622.62201,-758.004035683301,165.615440105411,1182.84934228474,2246.45548786652,2664.40114714953
6329608936.18759,-758.002522135596,165.617059321229,1182.85097243365,2246.45709943068,2664.4028685733
6335551653.99995,-758.001301589481,165.618365079591,1182.85228700862,2246.45839901864,2664.4042567536
6338402464.38023,-758.000716075297,165.61899147136,1182.85291762985,2246.45902245037,2664.4049226844
6354252712.68664,-757.997460669229,165.622474153102,1182.85642382699,2246.46248867461,2664.40862519959
6361513201.0827,-757.995969472487,165.624069457507,1182.85802990305,2246.46407644037,2664.41032120263
6369570480.04086,-757.99431462674,165.625839836043,1182.85981223535,2246.46583845295,2664.4122033308
6390538951.14294,-757.990008013229,165.630447115052,1182.86445062317,2246.4704239602,2664.41710142997
6392738364.47415,-757.989556286283,165.630930379237,1182.86493715041,2246.47090494072,2664.41761519871
6404146179.8213,-757.98721328981,165.633436951597,1182.8674606474,2246.47339966826,2664.42027999066
6417623798.52433,-757.984445186273,165.636398309782,1182.87044200099,2246.47634703255,2664.42342827538
6427077776.24323,-757.982503479029,165.638475576957,1182.87253329409,2246.47841448361,2664.42563666359
6430194445.22871,-757.98186336129,165.639160384395,1182.87322272542,2246.479096055,2664.42636469737
6432147711.7348,-757.981462189221,165.639589564216,1182.87365480311,2246.47952320674,2664.42682096784
6451147908.39611,-757.977559829571,165.643764366349,1182.87785779396,2246.4836782809,2664.43125929139
6455757277.66,-757.976613133205,165.644777156133,1182.87887742221,2246.48468628477,2664.43233601039
6475058956.63163,-757.972648853321,165.64901820141,1182.8831471035,2246.4889072891,2664.43684475848
6485284770.50173,-757.970548622057,165.65126505988,1182.88540913301,2246.49114353011,2664.43923344292
6494252822.47867,-757.968706716482,165.653235557698,1182.88739293585,2246.49310471641,2664.4413283223
6514415082.86673,-757.9645656855,165.657665693846,1182.8918529848,2246.49751391814,2664.44603809705
6521159809.48847,-757.963180418062,165.659147673418,1182.89334497087,2246.49898889469,2664.44761362199
6545461202.41013,-757.95818926995,165.664487277377,1182.89872062847,2246.50430326664,2664.4532902719
6545741937.92845,-757.958131611008,165.664548961764,1182.89878272936,2246.50436465954,2664.45335584992
6546790774.08544,-757.957916195506,165.664779416449,1182.8990147401,2246.50459402523,2664.45360085135
6573138570.09803,-757.952504746004,165.67056866498,1182.90484307835,2246.51035591705,2664.45975552826
6578958631.33601,-757.951309391043,165.671847473349,1182.9061305214,2246.51162868251,2664.46111505744
6587320247.38195,-757.949592038083,165.673684722871,1182.90798017626,2246.51345725025,2664.46306827765
6591001086.18732,-757.948836047917,165.674493492298,1182.9087944066,2246.5142621979,2664.46392809814
6609610811.62549,-757.945013883855,165.678582499749,1182.91291102355,2246.5183318831,2664.46827521153
6633840750.32433,-757.940037410348,165.683906404414,1182.91827087592,2246.52363063015,2664.47393517121
6638448039.39462,-757.939091140815,165.684918737494,1182.91929004441,2246.52463817955,2664.47501140468
6660634969.21918,-757.934534271022,165.689793743871,1182.92419796748,2246.52949014961,2664.48019413076
6671372931.31377,-757.932328851102,165.692153134548,1182.92657328909,2246.53183839125,2664.48270245068
6688464822.24872,-757.928818427276,165.695908637583,1182.9303541498,2246.53557614811,2664.48669500824
6695187511.3384,-757.927437685455,165.697385775482,1182.93184126154,2246.53704630598,2664.4882653859
6695778114.54036,-757.927316384211,165.697515545336,1182.93197190762,2246.53717546262,2664.48840334708
6729183817.84233,-757.920455341963,165.704855589141,1182.93936151244,2246.54448082203,2664.49620670848
6809896437.73114,-757.903878149599,165.7225901127,1182.95721578216,2246.56213154393,2664.51506066912
6824443545.92517,-757.900890385872,165.725786466102,1182.96043371784,2246.56531279354,2664.51845878248
6833973535.05495,-757.898933065127,165.727880436498,1182.96254182705,2246.56739686926,2664.5206849283
6836820651.66085,-757.898348308901,165.72850601727,1182.96317163184,2246.56801949397,2664.52134999693
6839949330.37601,-757.89770572392,165.72919346409,1182.96386372041,2246.56870369239,2664.52208083672
6847626488.44388,-757.896128947592,165.730880322486,1182.96556196874,2246.57038257987,2664.52387417285
6878708518.16726,-757.889745151595,165.737709800835,1182.97243756083,2246.57717978688,2664.53113474099
6882167413.42682,-757.889034744881,165.738469804326,1182.97320269599,2246.57793619914,2664.53194271736
6925588980.25758,-757.880116586909,165.748010580041,1182.98280789261,2246.587431892,2664.54208572519
6969330506.96509,-757.87113271291,165.757621659558,1182.99248386779,2246.59699755665,2664.55230347455
6978187286.91036,-757.86931365889,165.759567710077,1182.99444305838,2246.59893441159,2664.55437236353
6989824896.56691,-757.86692346276,165.762124776742,1182.99701739082,2246.60147939549,2664.55709083717
6991704344.36539,-757.866537451452,165.762537737266,1182.99743313972,2246.60189040467,2664.55752986456
6999065694.29042,-757.865025536971,165.764155205414,1182.9990615293,2246.60350022989,2664.55924943042
7025926283.69094,-757.859508761359,165.770057132326,1183.00500330709,2246.60937426882,2664.56552389834
7030757103.45777,-757.858516580983,165.771118581338,1183.0060719232,2246.61043070225,2664.56665234807
7203849281.18116,-757.822965948535,165.809151164235,1183.04436130945,2246.64828357406,2664.60708562122
7227703447.7717,-757.818066646226,165.814392508796,1183.04963804465,2246.65350015252,2664.61265780963
