,region,date,weighted_avg_sars_cov2,suspended_solids_weighted,ammonia_weighted,ophosph_weighted,sample_ph_weighted,control_weighted,reac_vol_control_weighted,raw_ansis_sars_repc_std_weighted,compo_frac_weighted,sars_below_lod_weighted,sars_below_loq_weighted,reception_delay_weighted,regional_popn,avg_r_lower,avg_r_avg,avg_r_upper
191,London,2020-09-25,7560.011154902355,207.6779220609862,31.129473047572475,3.768263876135541,7.686997581337921,9760737.17572698,2.0,17.75675417700781,0.8291677627096147,0.0,0.0,24.31949487980574,7663603.298004133,1.1990148711555784,1.3489434094541803,1.4988719477527823
192,London,2020-09-27,3477.4886398146514,194.38700492487627,34.27143886828738,4.12858109475167,7.647179670914828,9641422.138373546,2.0,8.5719722249133,0.8628963546932956,0.0,0.0,23.735355225874347,8192429.461108724,,,
193,London,2020-09-28,11136.269215952017,228.04549656476053,35.558465424136784,4.325572517090482,7.647179670914828,9641422.138373546,2.0,18.230198487616235,0.8628963546932956,0.36299646940155106,0.0,23.837195116564722,8192429.461108724,,,
194,London,2020-09-30,2601.6724177449337,220.15205645124476,31.15583847525184,4.054280281915998,7.647179670914828,9641422.138373546,2.0,5.827400534759486,0.8628963546932956,0.0,0.0,24.87300137482203,8192429.461108724,,,
195,London,2020-10-02,8922.976722695037,211.9092424259732,29.242486987188354,3.669603562189861,7.647179670914828,9641422.138373546,2.0,31.000086284067667,0.829317557445651,0.0,0.0,26.513172852350184,8192429.461108724,1.199293050473595,1.3990110374117906,1.5987290243499859
196,London,2020-10-04,2151.8125642444156,183.69426286884848,10.569498513312412,1.6272391391045509,7.647179670914828,9641422.138373546,2.0,7.916307136708221,0.8628963546932956,0.0,0.0,24.61666291598165,8192429.461108724,,,
197,London,2020-10-05,4050.834607415595,114.80056612953496,12.816317536304776,1.563237134947542,7.638303210185011,9641422.138373546,2.0,10.735278491794425,0.8628963546932956,0.0,0.0,23.966567645801486,8192429.461108724,,,
198,London,2020-10-07,9778.321160829968,197.30619253253712,25.635506967013285,2.8728921109832073,7.638303210185011,9641422.138373546,2.0,21.808956720430942,0.8628963546932956,0.0,0.0,23.53032635594416,8192429.461108724,,,
199,London,2020-10-09,7971.133692381757,164.78973874930196,26.62612813439663,2.984074283534303,7.638303210185011,9641422.138373546,2.0,19.766038264249715,0.829317557445651,0.0,0.0,23.776759475112808,8192429.461108724,1.2001429234027963,1.3002143851041943,1.4002858468055928
200,London,2020-10-11,17312.995182692553,181.14695988151163,29.05309903677295,3.3307459704212037,7.638303210185011,9641422.138373546,2.0,34.92555340524867,0.829317557445651,0.5001001147082554,0.0,23.8638792490704,8192429.461108724,,,
201,London,2020-10-12,15906.307698096736,241.8556523944841,30.904651978298546,3.526905812284596,7.647179670914828,9641422.138373546,2.0,11.597936545371695,0.8628963546932956,0.5619815676615557,0.0,23.173274300109952,8192429.461108724,,,
202,London,2020-10-14,7410.347542860554,163.61763966193786,24.284254242257198,2.8426139756800657,7.647179670914828,9641422.138373546,2.0,10.042379477015846,0.8628963546932956,0.0,0.0,23.49195255797108,8192429.461108724,,,
203,London,2020-10-16,4487.5844284680325,205.3333366203474,28.251023299053575,3.4124301427654036,7.647179670914828,9641422.138373546,2.0,10.864401396208638,0.8628963546932956,0.0,0.0,23.868505953994422,8192429.461108724,1.101128052247218,1.2508460391854135,1.400564026123609
204,London,2020-10-18,9851.453051259301,273.1348275394129,30.595533088071804,3.7900912774142332,7.647179670914828,9641422.138373546,2.0,27.46282697739181,0.8628963546932956,0.09355477780741212,0.0,24.80047939128512,8192429.461108724,,,
205,London,2020-10-19,11845.782013282886,257.03394574898346,30.35839642475707,3.7466724975314705,7.639604991806585,9247043.254311083,2.0,21.434952455774766,0.5434487527910367,0.09355477780741212,0.0,23.41174098681532,8192429.461108724,,,
206,London,2020-10-21,12243.179848267975,334.97256476104076,26.879144271336358,3.6637775835267528,7.647179670914828,9641422.138373546,2.0,14.120161903561987,0.8628963546932956,0.2565324410563526,0.0,23.79333918427351,8192429.461108724,,,
207,London,2020-10-23,41826.35760784067,202.4473905289011,26.98551738674218,3.3022661147157346,7.647179670914828,9641422.138373546,2.0,40.06351965623955,0.8628963546932956,0.713083688265316,0.0,23.695627879465277,8192429.461108724,1.1005640261236092,1.2007745774840155,1.3009851288444216
208,London,2020-10-25,23362.156385056845,199.82959589069685,23.49824195314222,2.971517013140394,7.639604991806585,9247043.254311083,2.0,19.40646660530676,0.9064452221925878,0.4523086919602799,0.0,24.97203359793341,8192429.461108724,,,
209,London,2020-10-26,27005.91051277657,418.1743382974225,23.2989804294187,2.721602127098132,7.647179670914828,9641422.138373546,2.0,24.797296000181674,0.4998998852917444,0.5001001147082554,0.0,24.972489739285468,8192429.461108724,,,
210,London,2020-10-28,35600.58404581729,241.08826046401214,27.843104148948527,3.2016463865954377,7.647179670914828,9641422.138373546,2.0,66.78832646886082,0.8628963546932956,0.878489989277676,0.0,24.00628129253594,8192429.461108724,,,
211,London,2020-10-30,52823.0541761433,199.40661270172288,25.82215071037855,3.113266360904167,7.647179670914828,9641422.138373546,2.0,42.077104945310715,0.8628963546932956,0.5780612579312873,0.0,23.972404602943286,8192429.461108724,1.1005640261236092,1.2005640261236092,1.3005640261236089
212,London,2020-11-01,45776.2458053053,206.48248584647345,23.975065644543417,2.875613291968206,7.647179670914828,9641422.138373546,2.0,105.59816799178722,0.8628963546932956,0.7326640102159047,0.0,23.289671682966155,8192429.461108724,,,
213,London,2020-11-02,46777.46401430397,190.89993825674895,27.480502413165212,3.311951292246367,7.647179670914828,9641422.138373546,2.0,81.86949199605924,0.8628963546932956,0.7326640102159047,0.0,23.97171059796663,8192429.461108724,,,
214,London,2020-11-04,37361.95522291368,239.33674592480307,26.22707662823991,3.08498780198837,7.647179670914828,9641422.138373546,2.0,49.64141836219043,0.8628963546932956,0.8728664249449434,0.0,23.162611271626325,8192429.461108724,,,
215,London,2020-11-06,82482.17186535365,319.9230182366495,31.915957863509842,3.949779820967884,7.647179670914828,9641422.138373546,2.0,186.49164125681298,0.8628963546932956,0.9564511325007078,0.0,24.23085787485557,8192429.461108724,1.1004211027208128,1.200492564422211,1.3005640261236089
216,London,2020-11-08,39445.81234142609,223.64169774833513,28.281315776979948,3.683171362528566,7.686997581337921,9760737.17572698,2.0,24.511361693682314,0.8291677627096147,0.6991445448460702,0.0,24.007086970683435,7663603.298004133,,,
217,London,2020-11-09,78631.3999426817,250.09893482262288,30.94615167834462,3.9683143339168447,7.647179670914828,9641422.138373546,2.0,126.17902934963571,0.8628963546932956,1.0,0.0,24.227959729719398,8192429.461108724,,,
218,London,2020-11-11,148067.66199638753,227.09259862155463,31.207943190526155,3.6178903855336673,7.647179670914828,9641422.138373546,2.0,183.35858905180908,0.8628963546932956,0.9556176540246129,0.3600572891154125,24.187773029120606,8192429.461108724,,,
219,London,2020-11-13,42159.12601940436,310.0542564381666,30.897113559192814,3.730671023838386,7.647179670914828,9641422.138373546,2.0,18.330077629728727,0.8628963546932956,0.713083688265316,0.0,23.768305081684595,8192429.461108724,1.0009851288444216,1.10105659054582,1.2011280522472179
220,London,2020-11-15,26699.58151580762,212.3208712895074,23.811585555799994,3.2138559150303143,7.647179670914828,9641422.138373546,2.0,53.52381176417237,0.8628963546932956,0.6399427108845874,0.0,24.24211129268326,8192429.461108724,,,
221,London,2020-11-16,38150.189049114146,148.1954213301999,17.908175920476474,2.1455668689143272,7.647179670914828,9641422.138373546,2.0,22.62519526964241,0.8628963546932956,0.5336789119558999,0.0,23.75187088295328,8192429.461108724,,,
222,London,2020-11-18,56413.32590170972,196.88632396176916,28.848032867699775,3.1935723856883773,7.647179670914828,9641422.138373546,2.0,90.3633223081794,0.8628963546932956,0.9556176540246129,0.0,24.30964996819729,8192429.461108724,,,
223,London,2020-11-20,44023.35464300918,259.26280669398045,31.78874493010782,3.473207123249794,7.647179670914828,9641422.138373546,2.0,97.35857178170752,0.8628963546932956,0.5490723171237695,0.0,23.953679990972372,8192429.461108724,1.0004211027208127,1.100492564422211,1.200564026123609
224,London,2020-11-22,35792.77166921576,215.5793803931572,29.88482936553081,3.554981397450923,7.647179670914828,9641422.138373546,2.0,76.81814339747255,0.8628963546932956,0.8010149017399955,0.0,23.38681554095147,8192429.461108724,,,
225,London,2020-11-23,20221.90711934155,218.23956413024302,32.21669678060718,3.7310123711715675,7.647179670914828,9641422.138373546,2.0,43.19818677953492,0.8628963546932956,0.7674361044923507,0.0,24.00789292238329,8192429.461108724,,,
226,London,2020-11-25,66021.80461702152,242.56580464916826,33.41996485385547,3.8260956825780426,7.647179670914828,9641422.138373546,2.0,91.8740921749502,0.829317557445651,1.0,0.0,23.879506107952878,8192429.461108724,,,
227,London,2020-11-27,73223.43957683495,323.9674889896433,33.14759097854899,4.067517656785887,7.647179670914828,9641422.138373546,2.0,153.61529645261535,0.4998998852917444,0.9556176540246129,0.0,23.262957179015807,8192429.461108724,0.9998570765972038,1.0501390896590082,1.1004211027208128
228,London,2020-11-29,19735.71598181937,158.94793254758682,31.259207359844506,3.9308507088977493,7.647179670914828,9641422.138373546,2.0,22.873641189194846,0.8628963546932956,0.3600572891154125,0.0,23.427004869968865,8192429.461108724,,,
229,London,2020-11-30,62130.76964432982,626.0170326738883,36.170488242983865,4.152039267720489,7.647179670914828,9641422.138373546,2.0,89.28455147712666,0.8628963546932956,0.9220388567769682,0.0,23.29382275729152,8192429.461108724,,,
230,London,2020-12-02,36147.87598460061,244.31121851817954,32.25321005041635,3.906078491931544,7.647179670914828,9641422.138373546,2.0,72.09801840013293,0.663911256433291,0.9664212027523555,0.0,23.867393195651214,8192429.461108724,,,
231,London,2020-12-04,24204.086566670303,154.48340857297308,25.287643336058274,3.1519429404475527,7.647179670914828,9641422.138373546,2.0,16.582602063965293,0.829317557445651,0.7566325557646082,0.0,22.92231527057525,8192429.461108724,0.9,0.999928538298602,1.099857076597204
232,London,2020-12-06,63693.843871524106,167.12100723011613,27.31416633744482,3.104998507880721,7.647179670914828,9641422.138373546,2.0,38.915329875471066,0.8628963546932956,0.7230537585169636,0.043548867499292244,23.536589394328523,8192429.461108724,,,
233,London,2020-12-07,40632.02850663716,184.10572205423549,29.774260338430345,3.532635238567332,7.647179670914828,9641422.138373546,2.0,55.43634373665075,0.8628963546932956,1.0,0.09355477780741212,22.854573756849874,8192429.461108724,,,
234,London,2020-12-09,54284.30008213957,284.9336788472517,30.596431197006012,3.596250872708283,7.647179670914828,9641422.138373546,2.0,56.91783306167989,0.8628963546932956,0.7434675589436472,0.0,22.62785786547579,8192429.461108724,,,
235,London,2020-12-11,73491.5610575413,131.27876104457374,28.24038699781113,3.3059351670566666,7.686997581337921,9760737.17572698,2.0,34.17080646693558,0.8291677627096147,1.0,0.0,24.331601793988114,7663603.298004133,0.9,1.0,1.1
236,London,2020-12-13,108909.7704718671,208.03099766779079,27.177137839422215,3.3752940453944023,7.647179670914828,9641422.138373546,2.0,53.70137427651896,0.6399427108845874,1.0,0.26650251130800034,23.9487738928888,8192429.461108724,,,
237,London,2020-12-14,123847.8532225492,165.07692543449585,24.68464114044578,3.0786410364238885,7.647179670914828,9641422.138373546,2.0,80.28015254662898,0.8628963546932956,1.0,0.043548867499292244,24.224642213476937,8192429.461108724,,,
238,London,2020-12-16,120072.39849885143,237.60131768589713,25.697320872719587,2.82642006971656,7.647179670914828,9641422.138373546,2.0,123.4355443025958,0.4998998852917444,0.7566325557646082,0.09355477780741212,23.962546658043696,8192429.461108724,,,
239,London,2020-12-18,271015.0311110707,263.54393069915955,27.907943125538687,3.133276388116056,7.647179670914828,9641422.138373546,2.0,132.85210632658337,0.4663210880440999,0.8010149017399955,0.7230537585169636,23.300684219175483,8192429.461108724,1.1001429234027964,1.2001429234027965,1.3001429234027961
240,London,2020-12-20,155300.17504829468,149.94593199153786,22.2502876004429,2.7002934421388023,7.647179670914828,9641422.138373546,2.0,160.6669480740062,0.829317557445651,1.0,0.40654533690084327,24.010559562039187,8192429.461108724,,,
241,London,2020-12-21,158122.2464908116,181.38015116151803,23.584612055394615,2.6203537927352345,7.710957268722917,9760737.17572698,2.0,65.69209568711864,0.8291677627096147,0.8757217153642409,0.5257458723824437,24.09225296394545,7663603.298004133,,,
242,London,2020-12-23,133501.65709465794,196.88753419645053,23.37154533274252,2.7381733805153905,7.665329563620987,9641422.138373546,2.0,86.87059983343624,0.8628963546932956,0.7566325557646082,0.13710364530670432,23.607156703972706,8192429.461108724,1.2,1.3497894486395938,1.4995788972791873
243,London,2020-12-25,160563.91015624997,59.99999999999999,20.0,2.4000000953674316,7.699999809265136,10443600.0,2.0,36.38610839843749,1.0,0.0,0.0,119.48333333333332,4414474.716726283,,,
244,London,2020-12-27,160563.91015624997,73.99999999999999,24.999999999999996,2.9000000953674325,7.800000190734864,10443600.0,2.0,36.38610839843749,1.0,0.0,0.0,71.53333333333332,4414474.716726283,,,
245,London,2020-12-28,440053.33364036697,151.44721029222816,15.860661390661596,1.9151653953491152,7.670900900056558,9884617.639993107,2.0,532.3288558302968,1.0,0.0,0.0,58.35594507311433,5854535.13278644,,,
246,London,2020-12-30,247903.16892307322,160.77123825461567,26.027028432609928,2.6793247353827057,7.734916956107913,9760737.17572698,2.0,211.4320853200314,0.8291677627096147,1.0,0.5748662602103111,24.55873754588259,7663603.298004133,,,
247,London,2021-01-03,437807.0690469958,259.8858832690375,28.18431944301381,3.58610226402654,7.67127520613042,9535917.805744497,2.0,545.5436827906462,0.7227717783587402,1.0,0.7216955476338995,23.555471283900363,7869962.847550197,,,
248,London,2021-01-04,11251.497926042623,249.45517410247905,30.1392025897679,3.510783831204251,7.647179670914828,9641422.138373546,2.0,4.651738371037577,0.4998998852917444,0.0,0.0,48.53416292678308,8192429.461108724,,,
249,London,2021-01-06,11251.497926042623,263.7524463838371,29.882945302760735,3.4220715364858387,7.647179670914828,9641422.138373546,2.0,4.651738371037577,0.8628963546932956,0.0,0.0,23.862686635766647,8192429.461108724,,,
250,London,2021-01-08,11251.497926042623,206.78821219978084,31.52222969984002,3.6145271445130733,7.647179670914828,9641422.138373546,2.0,4.651738371037577,0.4998998852917444,0.0,0.0,24.152001628327138,8192429.461108724,1.1,1.249928538298602,1.3998570765972038
251,London,2021-01-10,11251.497926042623,303.1335313124602,29.207236707802654,3.368583045494158,7.647179670914828,9641422.138373546,2.0,4.651738371037577,0.829317557445651,0.0,0.0,24.460354892912594,8192429.461108724,,,
252,London,2021-01-11,162594.01763734894,210.78595227357542,32.24363030059225,3.7423839878497622,7.647179670914828,9641422.138373546,2.0,195.98500511051276,0.829317557445651,0.9556176540246129,0.5001001147082554,23.923186866018323,8192429.461108724,,,
253,London,2021-01-13,46709.40301020056,217.18140347934897,26.625399751286533,3.115674275377859,7.647179670914828,9641422.138373546,2.0,46.02629511493609,0.6063639136369429,0.8728664249449434,0.0,23.74480243742463,8192429.461108724,,,
254,London,2021-01-15,57892.38557052779,154.46220098645787,15.433500937868677,1.798426681576406,7.647179670914828,9641422.138373546,2.0,57.22542671948124,0.8628963546932956,0.0,0.0,24.028865064943307,8192429.461108724,0.900564026123609,1.0503534747632026,1.2001429234027963
