,date,weighted_avg_sars_cov2,gene_copies_per_day,weighted_average_r,log_weighted_avg,log_gc_per_day,region
27,2020-10-01,23077.51127726007,26267903363305.188,1.3481226112891722,4.36318897186538,13.419425409897402,east midlands
28,2020-10-02,27035.90748491575,30773535179801.402,1.348292128726657,4.431940951647054,13.488177389679075,east midlands
29,2020-10-03,16210.58755454128,17276433226989.764,1.3490361891325737,4.209798756185386,13.237454085959625,east midlands
30,2020-10-04,5385.267624166808,3779331274178.1235,1.3497802495384905,3.731207290700076,12.577414961311549,east midlands
31,2020-10-05,17930.506143567003,20409341240295.484,1.3505243099444073,4.253592549029873,13.309828987061895,east midlands
32,2020-10-06,16139.78514484676,18371058793809.363,1.3512683703503239,4.207897749033602,13.264134187065624,east midlands
33,2020-10-07,14349.064146126519,16332776347323.242,1.3520124307562407,4.156823577068142,13.213060015100163,east midlands
34,2020-10-08,14349.064146126519,16332776347323.242,1.3527564911621575,4.156823577068142,13.213060015100163,east midlands
35,2020-10-09,14349.064146126519,16332776347323.242,1.3535005515680743,4.156823577068142,13.213060015100163,east midlands
36,2020-10-10,12558.343147406275,14294493900837.121,1.3531958948546583,4.098932345658863,13.155168783690884,east midlands
37,2020-10-11,10767.622148686032,12256211454351.0,1.3528912381412426,4.03211980713066,13.088356245162682,east midlands
38,2020-10-12,16933.40083487237,19274389313410.805,1.3525865814278266,4.228744188793833,13.284980626825854,east midlands
39,2020-10-13,34257.032619872145,38992957757065.09,1.3522819247144109,4.534749741214762,13.590986179246784,east midlands
40,2020-10-14,51580.66440487193,58711526200719.38,1.351977268000995,4.712486931937461,13.768723369969482,east midlands
41,2020-10-15,32928.40878775357,37480655931752.38,1.3516726112875792,4.517570744638572,13.573807182670594,east midlands
42,2020-10-16,14276.153170635213,16249785662785.385,1.3513679545741633,4.154611198908504,13.210847636940525,east midlands
43,2020-10-17,14978.002587609653,17048663515738.406,1.330020779305724,4.175453901279492,13.231690339311513,east midlands
44,2020-10-18,15679.852004584094,17847541368691.43,1.3086736040372846,4.195341959247922,13.251578397279944,east midlands
45,2020-10-19,27336.769893305474,31115990853391.297,1.2873264287688453,4.436747197123228,13.49298363515525,east midlands
46,2020-10-20,27853.396128036824,31704039011870.305,1.2659792535004062,4.444878155694489,13.501114593726511,east midlands
47,2020-10-21,28370.022362768177,32292087170349.316,1.2446320782319669,4.452859678130114,13.509096116162135,east midlands
48,2020-10-22,37459.36776079958,42638005483753.29,1.2232849029635275,4.573560443078911,13.629796881110932,east midlands
49,2020-10-23,46548.71315883098,52983923797157.26,1.2019377276950882,4.6679076793937595,13.72414411742578,east midlands
50,2020-10-24,47695.59720137676,54289360888556.05,1.215120001930448,4.678478291002417,13.734714729034438,east midlands
51,2020-10-25,48842.481243922535,55594797979954.84,1.228302276165808,4.688797718400855,13.745034156432878,east midlands
52,2020-10-26,62107.66435656417,70693850209333.23,1.2414845504011678,4.793145197316251,13.849381635348273,east midlands
53,2020-10-27,75312.08705942269,85723742096709.28,1.2546668246365276,4.87686468299945,13.933101121031472,east midlands
54,2020-10-28,88516.50976228119,100753633984085.33,1.2678490988718873,4.947024281205678,14.0032607192377,east midlands
55,2020-10-29,93104.07296291376,105975413117003.12,1.2810313731072474,4.968968680193235,14.025205118225257,east midlands
56,2020-10-30,97691.63616354634,111197192249920.9,1.2942136473426071,4.989857383334875,14.046093821366895,east midlands
57,2020-10-31,107320.49755531635,97138797914119.42,1.2804226401211245,5.030682677464562,13.987392724806208,east midlands
58,2020-11-01,116949.35894708637,83080403578317.94,1.2666316328996419,5.067997845585052,13.919498597533389,east midlands
59,2020-11-02,91123.72819557616,63949794109355.945,1.2528406256781592,4.959631479965287,13.80583915057676,east midlands
60,2020-11-03,115259.98809944003,95140661961648.7,1.2390496184566766,5.0616785704045615,13.9783661687918,east midlands
61,2020-11-04,139396.24800330392,126331529813941.45,1.225258611235194,5.144251084426334,14.10151175526864,east midlands
62,2020-11-05,167739.98192285877,174761595951839.03,1.2114676040137113,5.224636591878036,14.24244600210478,east midlands
63,2020-11-06,196083.71584241363,223191662089736.62,1.1976765967922287,5.292441528326463,14.348677966358483,east midlands
64,2020-11-07,156769.94604244022,139187484897221.44,1.1973220271643457,5.195262808865284,14.143600187254243,east midlands
65,2020-11-08,117456.1762424668,55183307704706.25,1.1969674575364626,5.069875858384791,13.741807728670317,east midlands
66,2020-11-09,109041.59288881853,124116244172600.44,1.1966128879085796,5.037592187083508,14.09382862511553,east midlands
67,2020-11-10,85173.13447643087,96948047763767.11,1.1962583182806963,4.93030263011236,13.986539068144381,east midlands
68,2020-11-11,61304.67606404322,69779851354933.79,1.1959037486528132,4.7874936019467835,13.843730039978805,east midlands
69,2020-11-12,62510.44798741711,71152317388243.97,1.1955491790249302,4.795952611329072,13.852189049361094,east midlands
