,date,weighted_avg_sars_cov2,suspended_solids_weighted,ammonia_weighted,ophosph_weighted,sample_ph_weighted,control_weighted,reac_vol_control_weighted,raw_ansis_sars_repc_std_weighted,compo_frac_weighted,sars_below_lod_weighted,sars_below_loq_weighted,reception_delay_weighted,regional_popn,avg_r_lower,avg_r_avg,avg_r_upper,log_weighted_avg,log_suspended_solids,log_ammonia,log_ophosph,region
0,2020-09-04,3797.40503736648,347.50929762704084,41.36200495715298,4.395059931916849,7.729977892037996,366827062.44476753,2.0,6.134959708214023,0.5667917375771014,0.0,0.0,23.45006508343576,1019935.1519767573,0.8000464921226508,0.9000464921226508,1.0000464921226506,3.579486922162634,2.5409664286501643,1.616601582327756,0.6429648015766427,East Of England
1,2020-09-05,4611.670769062628,304.775598366391,40.166593988055524,4.51738579986084,7.729977892037996,366827062.44476753,2.0,5.8365513072591835,0.6953778410961142,0.0,0.0,23.648512285380054,1019935.1519767573,0.8143428611691833,0.9214772380931616,1.0286116150171398,3.663858295092069,2.483980192591924,1.603865006366785,0.6548871823470441,East Of England
2,2020-09-06,5425.936500758777,262.04189910574115,38.97118301895807,4.63971166780483,7.729977892037996,366827062.44476753,2.0,5.538142906304343,0.823963944615127,0.0,0.0,23.846959487324348,1019935.1519767573,0.8286392302157157,0.9429079840636724,1.0571767379116288,3.734474706946507,2.4183707382494277,1.590743589544479,0.6664909924143351,East Of England
3,2020-09-07,2447.873337784654,338.8534511663111,42.15341202136425,4.874308164995154,7.729977892037996,366827062.44476753,2.0,3.98490071476638,0.7705448583524268,0.0,0.0,23.422078584124133,1019935.1519767573,0.8429355992622483,0.9643387300341832,1.085741860806118,3.3887889420175004,2.5300119132159806,1.6248327334584478,0.6879129828146808,East Of England
4,2020-09-08,5420.956578575795,370.2427602014019,43.732551529925985,5.173478505018876,7.729977892037996,366827062.44476753,2.0,7.928535748767594,0.7981428229921652,0.15034869753571498,0.0,23.458753078582895,1019935.1519767573,0.8572319683087807,0.985769476004694,1.1143069837006072,3.734075928630815,2.5684865749979124,1.6408048165408489,0.7137826490022574,East Of England
5,2020-09-09,8394.039819366937,401.6320692364926,45.31169103848772,5.472648845042597,7.729977892037996,366827062.44476753,2.0,11.872170782768809,0.8257407876319037,0.30069739507142995,0.0,23.495427573041653,1019935.1519767573,0.8715283373553132,1.0072002219752048,1.1428721065950964,3.923971025072078,2.603828382763448,1.6562102704109143,0.7381975823371053,East Of England
6,2020-09-10,6390.82497071183,393.99559450507775,44.439217740902514,5.394899888706906,7.729977892037996,366827062.44476753,2.0,9.146432675397975,0.8262676648926959,0.15034869753571498,0.0,23.167258141851924,1019935.1519767573,0.8858247064018456,1.0286309679457157,1.1714372294895854,3.805556923432621,2.5954913657523977,1.6477664054938623,0.7319833900410675,East Of England
7,2020-09-11,4387.6101220567225,386.35911977366294,43.566744443317305,5.317150932371215,7.729977892037996,366827062.44476753,2.0,6.42069456802714,0.826794542153488,0.0,0.0,22.8390887106622,1019935.1519767573,0.9001210754483782,1.0500617139162265,1.2000023523840746,3.6422280297135146,2.5869911679609703,1.6391551081770266,0.7256789883498403,East Of England
8,2020-09-12,3992.6968950513938,344.8481768568285,42.25079873086254,5.220506921679156,7.729977892037996,366827062.44476753,2.0,5.849337213230157,0.826794542153488,0.0,0.0,23.89301484383728,1019935.1519767573,0.9144127593561642,1.0643618780428914,1.2143109967296182,3.6012663420493127,2.5376279343031767,1.6258349234899068,0.7177126759139492,East Of England
9,2020-09-13,3597.783668046065,303.33723393999406,40.934853018407786,5.123862910987098,7.729977892037996,366827062.44476753,2.0,5.277979858433174,0.826794542153488,0.0,0.0,24.946940977012353,1019935.1519767573,0.9287044432639501,1.078662042169556,1.228619641075162,3.5560350460027452,2.481925722220301,1.612093235340967,0.7095975016740768,East Of England
10,2020-09-14,12167.226690375928,356.1932215672898,43.631659498086925,5.2303098090404205,7.729977892037996,366827062.44476753,2.0,13.717100888078186,0.8257407876319037,0.09701091598757726,0.0,23.253045413860544,1019935.1519767573,0.9429961271717361,1.092962206296221,1.2429282854207055,4.0851915995677155,2.5516856504895697,1.6398017313722397,0.7185274143685632,East Of England
11,2020-09-15,16541.962127534403,323.45031155917115,43.537187671862824,5.710450054366285,7.729977892037996,366827062.44476753,2.0,15.922394047663012,0.8262676648926959,0.1345222413760494,0.0,31.14492078308104,1019935.1519767573,0.9572878110795221,1.1072623704228857,1.2572369297662491,4.218587022182704,2.509807573805039,1.6388603719251373,0.7566703373921609,East Of England
12,2020-09-16,20916.69756469288,290.70740155105256,43.44271584563872,6.190590299692149,7.729977892037996,366827062.44476753,2.0,18.12768720724784,0.826794542153488,0.17203356676452156,0.0,39.03679615230154,1019935.1519767573,0.9715794949873081,1.1215625345495506,1.2715455741117927,4.320493116971216,2.463456089258761,1.6379169675915182,0.7917320628611317,East Of England
13,2020-09-17,13144.384832693819,340.3889070800732,44.83287090013438,5.968116075986586,7.729977892037996,366827062.44476753,2.0,11.699763098904631,0.7543374846074569,0.08601678338226078,0.0,31.3275303231459,1019935.1519767573,0.985871178895094,1.1358626986762153,1.2858542184573365,4.118740265602659,2.5319753984383677,1.6515965500673375,0.7758372612927324,East Of England
14,2020-09-18,5372.072100694756,390.0704126090938,46.22302595463004,5.745641852281024,7.729977892037996,366827062.44476753,2.0,5.271838990561423,0.6818804270614257,0.0,0.0,23.618264493990264,1019935.1519767573,1.00016286280288,1.1501628628028802,1.30016286280288,3.730141832873026,2.5911430097121406,1.6648583728259614,0.7593385512720606,East Of England
