,date,weighted_avg_sars_cov2,gene_copies_per_day,weighted_average_r,log_weighted_avg,log_gc_per_day,region
63,2020-11-06,143429.59943331467,562102209872683.6,1.2000319242138733,5.156638785530114,14.749815292700207,west midlands
64,2020-11-07,104798.41547251507,293300162471840.1,1.200029759990678,5.020354716266549,14.467312303555405,west midlands
65,2020-11-08,66167.23151171548,24498115070996.67,1.2000275957674829,4.82064296380578,13.389132670252005,west midlands
66,2020-11-09,60220.08376502702,236003184118057.56,1.2000254315442875,4.779741355272783,14.372917862442876,west midlands
67,2020-11-10,47287.25285944639,189016993802711.38,1.2000232673210924,4.674744084524239,14.276500851702165,west midlands
68,2020-11-11,34354.421953865756,142030803487365.2,1.2000211030978971,4.535982645516764,14.15238254391687,west midlands
69,2020-11-12,33368.56282456149,137954985694579.31,1.200018938874702,4.523337502105694,14.1397374005058,west midlands
70,2020-11-13,32382.703695257223,133879167901793.45,1.2000167746515067,4.510313106026727,14.126713004426833,west midlands
71,2020-11-14,65328.00480722361,270084271115274.7,1.1857268578074716,4.815099394536897,14.431499292937001,west midlands
72,2020-11-15,98273.30591919,406289374328755.94,1.1714369409634362,4.992435565987023,14.608835464387129,west midlands
73,2020-11-16,60358.0611351799,249537131827783.84,1.157147024119401,4.780735280609572,14.397135179009677,west midlands
74,2020-11-17,64367.68967802888,258754304663001.8,1.1428571072753657,4.808667921462512,14.412887583492365,west midlands
75,2020-11-18,68377.31822087786,267971477498219.8,1.1285671904313306,4.834912063633525,14.428088570803617,west midlands
76,2020-11-19,98583.28434063107,400211157240914.4,1.1142772735872952,4.993803282750055,14.602289191897942,west midlands
77,2020-11-20,128789.25046038427,532450836983609.0,1.09998735674326,5.109879615659181,14.726279514059286,west midlands
78,2020-11-21,116679.99459628666,482387781277956.5,1.085697439899225,5.0669964003365395,14.683396298736644,west midlands
79,2020-11-22,104570.73873218906,432324725572304.0,1.0714075230551896,5.019410176070715,14.63581007447082,west midlands
80,2020-11-23,36621.71435158117,151404425358248.62,1.0571176062111545,4.563738670823263,14.180138569223368,west midlands
81,2020-11-24,33177.336062699396,133964110281663.83,1.0428276893671191,4.52084151189582,14.126988464078792,west midlands
82,2020-11-25,29732.95777381763,116523795205079.03,1.028537772523084,4.4732381140806075,14.066414621250699,west midlands
83,2020-11-26,39042.63706193729,153008532816655.56,1.0142478556790486,4.591539143594287,14.18471565076438,west midlands
84,2020-11-27,48352.31635005696,189493270428232.12,0.9999579388350135,4.684417284085028,14.277593791255121,west midlands
85,2020-11-28,31014.221585578794,121545082462844.08,0.9785371841534904,4.491560885441976,14.084737392612068,west midlands
86,2020-11-29,13676.126821100634,53596894497456.04,0.9571164294719675,4.135963119431432,13.729139626601524,west midlands
87,2020-11-30,62893.08464518076,246478704566154.53,0.9356956747904445,4.798602895595587,14.391779402765678,west midlands
88,2020-12-01,43479.06587943228,172985175136795.78,0.9142749201089214,4.63828020496886,14.238008885601854,west midlands
89,2020-12-02,24065.047113683795,99491645707437.02,0.8928541654273984,4.3813867162603275,13.997786614660432,west midlands
90,2020-12-03,13475.895925207542,55713128532321.71,0.8714334107458754,4.129557648251305,13.745957546651411,west midlands
