,date,weighted_avg_sars_cov2,suspended_solids_weighted,ammonia_weighted,ophosph_weighted,sample_ph_weighted,control_weighted,reac_vol_control_weighted,raw_ansis_sars_repc_std_weighted,compo_frac_weighted,sars_below_lod_weighted,sars_below_loq_weighted,reception_delay_weighted,regional_popn,avg_r_lower,avg_r_avg,avg_r_upper,log_weighted_avg,log_suspended_solids,log_ammonia,log_ophosph,region
0,2020-09-04,126.436001725208,406.18175264635926,35.02270201236758,4.639965794324353,7.471676611772956,12501062.853158312,2.0,0.46467745775455405,0.7922712153021463,0.0,0.0,24.8717915456398,995991.0,0.8,0.9499474011886976,1.0998948023773951,2.1018707537276935,2.6087204092140404,1.544349648994525,0.666514778962006,South West
1,2020-09-05,128.2781533285372,276.87514244606626,36.11266517468532,4.318819750218886,7.471676611772956,12501062.853158312,2.0,0.37983683874534047,0.8173537712690175,0.0,0.0,24.929900939533255,995991.0,0.8142944749200756,0.9642418761087731,1.1141892772974706,2.1081526992685724,2.442283967001997,1.557659541263893,0.6353650787595029,South West
2,2020-09-06,130.12030493186637,147.5685322457733,37.20262833700305,3.9976737061134178,7.471676611772956,12501062.853158312,2.0,0.29499621973612694,0.8424363272358887,0.0,0.0,24.98801033342671,995991.0,0.8285889498401512,0.9785363510288487,1.1284837522175462,2.114345072363211,2.168993757696887,1.570573623536037,0.6018073437047046,South West
3,2020-09-07,1726.6012951768562,264.0682797334514,36.73180781754052,4.271482946302534,7.471676611772956,12501062.853158312,2.0,7.23904240559973,0.8424363272358887,0.0,0.0,24.72695819205863,995991.0,0.8428834247602267,0.9928308259489242,1.1427782271376217,3.2371920623529395,2.421716236253928,1.5650423034027725,0.6305786768018744,South West
4,2020-09-08,1670.9675649604305,325.6402969504744,39.619728491522515,4.479881436352666,7.471676611772956,12501062.853158312,2.0,5.860322476038857,0.8424363272358887,0.0,0.0,25.16890148438423,995991.0,0.8571778996803023,1.0071253008689998,1.1570727020576972,3.222968019914086,2.5127381421027692,1.5979114950531697,0.6512665201992226,South West
5,2020-09-09,1615.3338347440051,387.2123141674975,42.50764916550451,4.688279926402798,7.471676611772956,12501062.853158312,2.0,4.481602546477984,0.8424363272358887,0.0,0.0,25.61084477670983,995991.0,0.8714723746003779,1.0214197757890755,1.1713671769777727,3.2082622898898236,2.5879491603356177,1.6284670874964084,0.6710135345080408,South West
6,2020-09-10,867.2999181825325,389.4070026737189,42.63399719475377,4.863398431081714,7.471676611772956,12501062.853158312,2.0,2.459696246835066,0.8424363272358887,0.0,0.0,25.334782024469433,995991.0,0.8857668495204534,1.035714250709151,1.1856616518978482,2.9381693054207867,2.590403757135758,1.6297560522869108,0.6869398503479552,South West
7,2020-09-11,119.26600162105974,391.60169117994036,42.760345224003025,5.03851693576063,7.471676611772956,12501062.853158312,2.0,0.4377899471921471,0.8424363272358887,0.0,0.0,25.058719272229034,995991.0,0.900061324440529,1.0500087256292265,1.1999561268179237,2.0765166598254767,2.592844558689144,1.6310412028106953,0.702302722676055,South West
8,2020-09-12,424.19298946540414,449.7205848245617,41.38065454406716,4.9670052491845045,7.471676611772956,12501062.853158312,2.0,1.6919296404197899,0.4831494461295333,0.0,0.0,25.926018290660593,995991.0,0.9000888878672086,1.0785851752796336,1.2570814626920583,2.6275634867603426,2.6529427667565453,1.6167973558954074,0.6960946189625397,South West
9,2020-09-13,729.1199773097486,507.83947846918295,40.0009638641313,4.8954935626083795,7.471676611772956,12501062.853158312,2.0,2.9460693336474324,0.12386256502317793,0.0,0.0,26.793317309092153,995991.0,0.9001164512938882,1.1071616249300407,1.3142067985661932,2.862798997723107,2.7057264590719337,1.602070456223717,0.689796483822812,South West
10,2020-09-14,4811.550556218454,412.8106077263751,40.316878365366755,5.187160966854959,7.471676611772956,12501062.853158312,2.0,18.955854565210405,0.07369745308943555,0.05016511193374237,0.0,26.64058388412479,995991.0,0.9001440147205678,1.1357380745804477,1.3713321344403278,3.682285053399666,2.6157508485460923,1.6054868984082293,0.7149297251349378,South West
11,2020-09-15,3293.2687199852653,422.33792273223355,43.18875270961284,5.304760184663069,7.471676611772956,12501062.853158312,2.0,13.665889756002425,0.07369745308943555,0.025082555966871187,0.0,26.413601662397888,995991.0,0.9001715781472474,1.1643145242308548,1.4284574703144624,3.5176271691708605,2.6256600795160794,1.635370661811925,0.7246657552813435,South West
12,2020-09-16,1774.9868837520762,431.865237738092,46.06062705385892,5.422359402471177,7.471676611772956,12501062.853158312,2.0,8.375924946794447,0.07369745308943555,0.0,0.0,26.18661944067098,995991.0,0.900199141573927,1.1928909738812619,1.4855828061885972,3.2491951481882153,2.635348247654549,1.6633298460072201,0.7341882999167411,South West
13,2020-09-17,1419.8418783616394,447.9401269690188,46.07059601944194,5.486583906473746,7.471676611772956,12501062.853158312,2.0,5.65424984039121,0.4329843341957909,0.0,0.0,26.019964730270317,995991.0,0.9002267050006065,1.221467423531669,1.5427081420627318,3.152239981581167,2.6512199687644817,1.6634238307957743,0.7393020252636024,South West
14,2020-09-18,1064.6968729712025,464.0150161999456,46.080564985024964,5.550808410476315,7.471676611772956,12501062.853158312,2.0,2.9325747339879733,0.7922712153021463,0.0,0.0,25.853310019869657,995991.0,0.9002542684272862,1.250043873182076,1.5998334779368664,3.027225978540491,2.6665320351825805,1.6635177952496711,0.7443562376527275,South West
