,date,weighted_avg_sars_cov2,suspended_solids_weighted,ammonia_weighted,ophosph_weighted,sample_ph_weighted,control_weighted,reac_vol_control_weighted,raw_ansis_sars_repc_std_weighted,compo_frac_weighted,sars_below_lod_weighted,sars_below_loq_weighted,reception_delay_weighted,regional_popn,avg_r_lower,avg_r_avg,avg_r_upper,log_weighted_avg,log_suspended_solids,log_ammonia,log_ophosph,region
0,2020-09-04,4009.6573395935734,237.80266811995898,30.275990648497803,2.538065283478967,7.624220385006031,10136053.819813445,2.0,2.3972505475663435,0.07112252596302646,0.0,0.0,21.945967113838748,1475271.0,0.8,0.9,1.0,3.603107259931331,2.376216723046654,1.4810983624224319,0.4045027887161473,East Midlands
1,2020-09-05,25931.158231232712,247.97062031314925,33.24823473111042,3.0356054279049483,7.624220385006031,10136053.819813445,2.0,2.9955590907032037,0.07112252596302646,0.18125923982780112,0.0,22.077929399637988,1475271.0,0.8151185299660689,0.9152518060981257,1.0153850822301826,4.413821915234421,2.3944002284402415,1.5217685919883122,0.48224532070830933,East Midlands
2,2020-09-06,47852.659122871846,258.13857250633953,36.22047881372304,3.533145572330929,7.624220385006031,10136053.819813445,2.0,3.593867633840064,0.07112252596302646,0.36251847965560224,0.0,22.20989168543723,1475271.0,0.8302370599321378,0.9305036121962514,1.030770164460365,4.67990607607948,2.4118529040983763,1.558954187137159,0.5481615315638022,East Midlands
3,2020-09-07,2381.5818011502733,613.0379774292317,71.79238661913642,3.8256838720791437,7.624220385006031,10136053.819813445,2.0,5.0924650311728685,0.07112252596302646,0.0,0.0,21.82591134103497,1475271.0,0.8453555898982067,0.9457554182943771,1.0461552466905477,3.3768655029914516,2.787487379701225,1.8560783909747334,0.5827090800969486,East Midlands
4,2020-09-08,8797.78060082491,428.0614074084863,52.5787676510061,3.314767241401137,7.659540769736784,9262340.140003122,2.0,18.867585363369805,0.09134525333514944,0.2099445163952032,0.0,22.09606061335739,1207864.5,0.8604741198642755,0.961007224392503,1.0615403289207304,3.9443731273340514,2.6315060750544643,1.720810402830826,0.5204530382237259,East Midlands
5,2020-09-09,15213.979400499544,243.08483738774086,33.36514868287579,2.803850610723131,7.694861154467539,8388626.4601928,2.0,32.64270569556674,0.11156798070727242,0.4198890327904064,0.0,22.36620988567981,940458.0,0.8755926498303443,0.9762590304906287,1.076925411150913,4.182242823891168,2.3857578702205275,1.5232930645084934,0.4477548706830143,East Midlands
6,2020-09-10,17038.531764404925,253.8523739495489,47.78666436964289,3.296016197131507,7.659540769736784,9262340.140003122,2.0,22.879164493060575,0.09134525333514944,0.3082190029132734,0.0,22.009454327687394,1207864.5,0.8907111797964132,0.9915108365887544,1.0923104933810954,4.231432168242315,2.4045812291484183,1.6793067167225901,0.5179893372203307,East Midlands
7,2020-09-11,18863.084128310307,264.6199105113569,62.20818005640999,3.788181783539883,7.624220385006031,10136053.819813445,2.0,13.11562329055441,0.07112252596302646,0.19654897303614047,0.0,21.65269876969497,1475271.0,0.9058297097624821,1.00676264268688,1.107695575611278,4.275612701678224,2.4226225182335557,1.7938474959412851,0.5784308113275431,East Midlands
8,2020-09-12,12235.191075023151,278.4417710373213,49.977944052313106,3.7997450397725787,7.624220385006031,10136053.819813445,2.0,15.913425564083694,0.07112252596302646,0.09827448651807023,0.0,21.967866920721683,1475271.0,0.9473139850955695,1.0549611191283492,1.162608253161129,4.087610756048267,2.444734387440747,1.6987783865423194,0.5797544567392653,East Midlands
9,2020-09-13,5607.2980217359955,292.2636315632857,37.747708048216225,3.811308296005274,7.624220385006031,10136053.819813445,2.0,18.711227837612977,0.07112252596302646,0.0,0.0,22.283035071748397,1475271.0,0.9887982604286569,1.1031595955698186,1.2175209307109802,3.7487536389870018,2.4657747763767404,1.5768905874293,0.5810740801913533,East Midlands
10,2020-09-14,21629.414274545077,358.44642524854765,47.13000416262863,3.974173026787353,7.579751270212092,12849056.503445731,2.0,32.75914702399369,0.11285886537714813,0.3118884458551728,0.0,20.736293299315225,929701.0,1.0302825357617444,1.1513580720112877,1.2724336082608312,4.335044758885359,2.554424253566883,1.673297478117509,0.5992467714157516,East Midlands
11,2020-09-15,22471.867119152477,328.06717417438904,48.59886399549822,3.9090897208170343,7.601985827609061,11492555.161629587,2.0,27.488767838056358,0.0919906956700873,0.3408492336002018,0.0,24.265160695438578,1202486.0,1.0717668110948317,1.199556548452757,1.3273462858106821,4.351639158127063,2.5159627778163376,1.6866261176933082,0.5920756384057914,East Midlands
12,2020-09-16,23314.31996375988,297.6879231002304,50.067723828367804,3.844006414846716,7.624220385006031,10136053.819813445,2.0,22.218388652119025,0.07112252596302646,0.36981002134523083,0.0,27.79402809156193,1475271.0,1.1132510864279193,1.2477550248942262,1.3822589633605333,4.3676227523963975,2.4737612161135782,1.6995578480146558,0.5847841037442202,East Midlands
13,2020-09-17,15434.50109728459,322.91222087331755,43.41155455506141,3.7816552241845605,7.624220385006031,10136053.819813445,2.0,14.518293424740266,0.07112252596302646,0.18490501067261542,0.0,24.8582002391425,1475271.0,1.1547353617610066,1.2959535013356955,1.4371716409103843,4.188492595969193,2.5090844815529687,1.6376053380754345,0.5776819314208104,East Midlands
14,2020-09-18,7554.6822308093,348.1365186464046,36.75538528175501,3.7193040335224055,7.624220385006031,10136053.819813445,2.0,6.818198197361508,0.07112252596302646,0.0,0.0,21.922372386723072,1475271.0,1.196219637094094,1.3441519777771647,1.4920843184602353,3.878216201526344,2.541749582074182,1.565320979523743,0.5704616810973852,East Midlands
