,date,weighted_avg_sars_cov2,gene_copies_per_day,weighted_average_r,log_weighted_avg,log_gc_per_day,region
26,2020-09-30,1548.3523589175452,1985102077293.528,1.220486434189013,3.189869800093619,12.297782843827338,south east
27,2020-10-01,4704.169462074535,6031092675593.12,1.2343147519669397,3.672482958288795,12.780396002022513,south east
28,2020-10-02,7859.986565231524,10077083273892.713,1.2481430697448668,3.895421803717423,13.003334847451141,south east
29,2020-10-03,5456.797092894081,6996016883421.935,1.2560197437954996,3.7369378051529853,12.844850848886704,south east
30,2020-10-04,3053.6076205566383,3914950492951.1567,1.2638964178461323,3.4848132307639292,12.592726274497647,south east
31,2020-10-05,4033.8744829085563,5171725007840.78,1.2717730918967651,3.6057223806818355,12.713635424415553,south east
32,2020-10-06,4379.208114996038,5614468228702.617,1.2796497659473978,3.641395584846541,12.749308628580259,south east
33,2020-10-07,4724.541747083518,6057211449564.454,1.2875264399980306,3.6743596908634064,12.782272734597125,south east
34,2020-10-08,3914.3024734699275,5018424860780.764,1.2954031140486633,3.5926543822528285,12.700567425986547,south east
35,2020-10-09,3104.063199856337,3979638271997.0728,1.3032797880992961,3.4919305550698634,12.59984359880358,south east
36,2020-10-10,5069.875379170998,6499954670426.291,1.3171041275475797,3.7049972842241568,12.812910327957875,south east
37,2020-10-11,7035.687558485659,9020271068855.508,1.3309284669958632,3.8473065450210044,12.955219588754723,south east
38,2020-10-12,18308.907933624752,23473372170546.06,1.3447528064441467,4.262662440831192,13.37057548456491,south east
39,2020-10-13,13642.936197270858,17491251800409.91,1.3585771458924305,4.134907848109523,13.242820891843241,south east
40,2020-10-14,8976.964460916963,11509131430273.762,1.372401485340714,3.9531295058497915,13.06104254958351,south east
41,2020-10-15,5840.922779976106,7488494383763.921,1.3862258247889976,3.7664814646796954,12.874394508413413,south east
42,2020-10-16,2704.881099035248,3467857337254.08,1.4000501642372811,3.432148179177221,12.54006122291094,south east
43,2020-10-17,3596.9405183369045,4611543395615.476,1.3927784550438973,3.5559332560638133,12.663846299797532,south east
44,2020-10-18,4488.99993763856,5755229453976.871,1.3855067458505137,3.6521495993684097,12.760062643102128,south east
45,2020-10-19,6879.484110016279,8803598576375.701,1.3782350366571299,3.8375558718730645,12.944660231514257,south east
46,2020-10-20,6889.235274888641,8824304357500.293,1.370963327463746,3.838171016635018,12.945680478863613,south east
47,2020-10-21,6898.986439761002,8845010138624.885,1.3636916182703622,3.838785291323931,12.946698335057649,south east
48,2020-10-22,9480.134935186614,12154233139812.117,1.3564199090769786,3.976814518898183,13.084727562631901,south east
49,2020-10-23,12061.283430612226,15463456140999.348,1.3491481998835948,4.081393523158711,13.18930656689243,south east
50,2020-10-24,16794.732395964646,21506414061016.508,1.3421393660770882,4.22517308826808,13.332568002979706,south east
51,2020-10-25,21528.181361317063,27549371981033.668,1.3351305322705813,4.333007343427543,13.440111703068736,south east
52,2020-10-26,11650.438196909558,14831385473708.807,1.3281216984640747,4.066342260376703,13.171181722537595,south east
53,2020-10-27,29171.56130588807,37136343138777.56,1.3211128646575678,4.464959673838423,13.569799135999315,south east
54,2020-10-28,46692.684414866584,59441300803846.31,1.3141040308510612,4.669248842726066,13.774088304886957,south east
55,2020-10-29,38973.62806212267,49755985016772.06,1.3070951970445543,4.590770836226843,13.696845328366626,south east
56,2020-10-30,31254.571709378757,40070669229697.81,1.3000863632380477,4.4949135520141255,13.602826595747844,south east
57,2020-10-31,44156.11023264735,56611394456304.2,1.2999248793173634,4.6449908088583385,13.752903852592057,south east
