,date,weighted_avg_sars_cov2,suspended_solids_weighted,ammonia_weighted,ophosph_weighted,sample_ph_weighted,control_weighted,reac_vol_control_weighted,raw_ansis_sars_repc_std_weighted,compo_frac_weighted,sars_below_lod_weighted,sars_below_loq_weighted,reception_delay_weighted,regional_popn,avg_r_lower,avg_r_avg,avg_r_upper,log_weighted_avg,log_suspended_solids,log_ammonia,log_ophosph,region
0,2020-09-04,2362.591331042836,352.15739886466343,49.35933417421643,4.566369000287308,7.727243374014098,1161026361.8158388,2.0,4.426300739954385,0.33447617724633727,0.0,0.0,22.95813994458058,1266411.7780965508,0.8000275513177931,0.9001418312776728,1.0002561112375523,3.373388606091887,2.54673681739778,1.6933692927104764,0.6595710031492821,South East
1,2020-09-05,2436.541202596079,346.37919123061687,51.08866632961762,4.684046573479762,7.727243374014098,1161026361.8158388,2.0,5.643331255754042,0.28534227769246606,0.0,0.0,22.959095400453595,1266411.7780965508,0.828281704395687,0.9285351230268123,1.0287885416579374,3.386773759821077,2.539551793838478,1.7083245655664332,0.6706212046122612,South East
2,2020-09-06,2510.4910741493222,340.6009835965703,52.817998485018805,4.801724146672215,7.727243374014098,1161026361.8158388,2.0,6.8603617715536975,0.23620837813859488,0.0,0.0,22.96005085632661,1266411.7780965508,0.856535857473581,0.9569284147759517,1.0573209720783223,3.399758681613737,2.532245897795537,1.7227819397830324,0.6813972067374111,South East
3,2020-09-07,1384.8075051856988,394.3247006129408,54.280279837288,5.009182214458186,7.727243374014098,1161026361.8158388,2.0,2.233451619347882,0.33447617724633727,0.0,0.0,22.828257161936456,1266411.7780965508,0.8847900105514748,0.9853217065250912,1.0858534024987074,3.141389408602102,2.5958539822568674,1.7346420779611103,0.6997668299115926,South East
4,2020-09-08,3238.609372259206,396.54080170586786,53.67115251258505,4.996182175751934,7.727243374014098,1161026361.8158388,2.0,4.410588487944802,0.33447617724633727,0.02137119283952327,0.0,22.957258464827838,1266411.7780965508,0.9130441636293687,1.0137149982742306,1.1143858329190923,3.5103585683550413,2.5982878802892846,1.7297409212509238,0.6986382656671392,South East
5,2020-09-09,5092.411239332712,398.75690279879495,53.062025187882114,4.983182137045682,7.727243374014098,1161026361.8158388,2.0,6.58772535654172,0.33447617724633727,0.04274238567904654,0.0,23.08625976771922,1266411.7780965508,0.9412983167072626,1.04210829002337,1.1429182633394774,3.706923467990521,2.600708214112833,1.724783821431037,0.6975067610759907,South East
6,2020-09-10,3345.2553951348127,373.4839941665635,53.487453957095354,5.019850434939175,7.727243374014098,1161026361.8158388,2.0,6.853510703526515,0.28823250114288007,0.02137119283952327,0.0,23.282418695154394,1266411.7780965508,0.9695524697851565,1.0705015817725096,1.1714506937598625,3.524429279791032,2.5722719946545314,1.7282519256441178,0.7006907776533352,South East
7,2020-09-11,1598.0995509369134,348.211085534332,53.91288272630859,5.056518732832669,7.727243374014098,1161026361.8158388,2.0,7.119296050511311,0.24198882503942287,0.0,0.0,23.47857762258957,1266411.7780965508,0.9978066228630504,1.098894873521649,1.1999831241802474,3.2036038294685443,2.541842593058607,1.7316925542114423,0.7038516205059103,South East
8,2020-09-12,2154.4072023900203,333.83496171014616,52.91084319193578,4.900436435022206,7.727243374014098,1161026361.8158388,2.0,6.291904435970854,0.28823250114288007,0.04624367610345718,0.0,23.495222435524568,1266411.7780965508,1.0120684432969844,1.1202093895528573,1.22835033580873,3.33332779229401,2.5235318173123473,1.7235446825429628,0.6902347602083679,South East
9,2020-09-13,2710.7148538431275,319.4588378859603,51.908803657562984,4.744354137211743,7.727243374014098,1161026361.8158388,2.0,5.464512821430397,0.33447617724633727,0.09248735220691436,0.0,23.51186724845957,1266411.7780965508,1.0263302637309186,1.1415239055840658,1.2567175474372128,3.4330838355754674,2.504414907468975,1.7152410198072634,0.6761770990106417,South East
10,2020-09-14,2291.779074033724,422.9556625400142,50.99060256685766,4.673512955383177,7.68166166911169,1173909674.736332,2.0,9.64091954579265,0.40817803726380053,0.0,0.0,23.379780427443098,1266411.7780965508,1.0405920841648526,1.162838421615274,1.2850847590656953,3.3601727496162406,2.626294843678982,1.707490144148588,0.6696434509293706,South East
11,2020-09-15,2985.130031983691,407.69405735472685,52.93332503176919,4.863207408520706,7.704452521562894,1167468018.2760854,2.0,10.107779133625366,0.3713271072550689,0.0,0.0,28.11597473264451,1266411.7780965508,1.0548539045987866,1.1841529376464826,1.3134519706941779,3.4749632537042516,2.6103343811189226,1.7237291752607642,0.6869227919731133,South East
12,2020-09-16,3678.480989933658,392.43245216943956,54.87604749668073,5.052901861658237,7.727243374014098,1161026361.8158388,2.0,10.574638721458081,0.33447617724633727,0.0,0.0,32.85216903784592,1266411.7780965508,1.0691157250327206,1.2054674536776908,1.3418191823226604,3.565668515988618,2.5937649141394976,1.7393828233219109,0.7035408633769236,South East
13,2020-09-17,3585.2948382395443,371.88500119227757,54.163773727221,5.007610846306044,7.727243374014098,1161026361.8158388,2.0,10.562086641716924,0.33447617724633727,0.0,0.0,27.63343190212257,1266411.7780965508,1.0833775454666548,1.2267819697088993,1.3701863939511432,3.5545248758630548,2.570408662815047,1.7337089151271154,0.6996305714266718,South East
14,2020-09-18,3492.108686545431,351.3375502151156,53.451499957761264,4.962319830953851,7.727243374014098,1161026361.8158388,2.0,10.549534561975769,0.33447617724633727,0.0,0.0,22.414694766399222,1266411.7780965508,1.0976393659005887,1.2480964857401076,1.3985536055796257,3.543087751995842,2.5457245687493657,1.7279598969019265,0.6956847519438671,South East
